key,cost,relative_cost,scaled,relative_scaled,average_duration,fastest,direct_cost,cheapest
530330027004,7.246117483045233,2.4925929854276654,0.5083786840200919,0.5956336159909491,21.1936420722135,15.416666666666664,2.2656115960750602,1.1306078309509011
530330053022,6.783287886990006,2.358283803708465,0.6214986933488553,0.5610234781013902,19.502124430955995,13.958,2.2002886457153474,1.1448740832815414
530330048004,7.881852091299951,2.8023686668126917,0.35299902500664715,0.6754597225186689,24.60188078703704,17.242,2.100410106346247,1.0276134244872592
530330102003,7.587558261804378,0.5530400333880754,0.4249272703515373,0.09583014570746852,22.78835758835759,23.222666666666665,2.232294228540344,1.6792541951522686
530330002005,7.850588236520184,2.6015404325011238,0.36064021211845476,0.6237082875633748,21.751480836236933,17.166666666666668,2.738990240004504,1.214881137352393
530330014003,7.050716499129803,0.672987704577421,0.5561365657799384,0.12673946542973463,22.37507342143906,21.969565217391303,1.7925742450916238,1.2148809684654254
530330110022,8.220569522939758,3.009999159187256,0.27021322359403,0.7289640315999694,24.943345323741006,17.02361111111111,2.3588833718606224,1.2100217526413921
530330118005,7.9318001267156495,1.2620308751964182,0.3407912442589721,0.27853002134756544,23.85705521472393,21.438194444444445,2.325392151255527,1.6317935570747875
530330101005,7.488026720503193,1.6425292863653569,0.4492537373200689,0.37658067066838086,22.633551810237204,19.075694444444448,2.1691420450974506,1.3627092396933913
530330100023,7.139207287126334,2.2832084451955286,0.5345085652177557,0.5416773062538602,20.96320702910489,16.244666666666667,2.212853635286686,1.0385021752641392
530330080013,6.80476961341764,2.2336898081555714,0.6162483525871512,0.5289168468860185,21.324848484848484,16.342666666666666,1.7934302194782452,0.7305531385954009
530330006002,7.949615944343254,2.9006868627017925,0.3364368869028066,0.7007953419693828,22.805748122472558,16.538194444444443,2.5902651355622024,1.1624533871970169
530330120003,7.562537020513735,0.40828180871447706,0.43104270262367095,0.05852739356148669,24.68283828382838,24.775396825396825,1.7620700238140656,1.3537882150995886
530330082001,5.512936553234371,2.667600526716866,0.9319847900679111,0.6407313156284563,16.481155778894472,10.066666666666666,1.6398649451941705,0.4796693598508391
530330043011,8.51888722765085,2.9720844474561146,0.1973015044052091,0.7191937881641844,24.757018927444797,17.889333333333333,2.7009877797013253,1.3428094468614047
530330111012,7.561013688401293,1.8275762898273011,0.4314150196583614,0.4242654396758893,21.680289855072466,17.195138888888888,2.466145572459265,1.6925797596851047
530330012003,7.507174572399259,2.386118583171994,0.44457381796406836,0.5681962234269653,22.14562350119904,16.37466666666667,2.302953049617484,1.2730093225605967
530330095001,8.038682559438517,1.9379940494944514,0.3146681486537183,0.45271899615370315,25.412094907407404,22.1875,2.0668402561977763,0.8866260099440648
530330091001,5.979041086842103,2.751739305197188,0.8180643544707153,0.6624130404948263,17.636753445635527,11.326666666666668,1.8344040271177537,0.5655351149782474
530330041003,8.956570288422725,2.572970325540328,0.09032755040670903,0.6163460556684631,26.664690721649485,20.165277777777778,2.6903679688350963,1.64475968510462
530330070006,6.899595414633015,2.321535791678799,0.5930720138017406,0.5515538815538291,21.594871794871793,16.173333333333336,1.824800542838144,0.7773262896208826
530330264004,8.043538224614947,2.1056978130411594,0.3134813773349939,0.4959345850408758,24.582972756410257,18.422222222222224,2.266539626858536,1.608618189351564
530330022004,6.586744573290265,1.0820175223269333,0.6695357715061646,0.23214237394308412,19.864342403628118,17.755000000000003,1.9186241084376574,1.3323020509633312
