,block_group,driving,bicycling,transit,walking,mode_index
0,530330020003,1.0,0.8,0.8371428571428572,0.56,0.7992857142857143
1,530330028001,0.92,0.72,0.7142857142857143,0.52,0.7185714285714286
2,530330103001,0.8371428571428572,0.72,0.64,0.48,0.6692857142857143
3,530330104023,0.96,0.84,0.8714285714285714,0.48,0.7878571428571428
4,530330080012,0.96,0.88,0.7628571428571429,0.76,0.8407142857142857
5,530330022001,0.92,0.6,0.6171428571428571,0.4,0.6342857142857142
6,530330056001,0.6,0.72,0.6514285714285715,0.24,0.5528571428571428
7,530330080021,1.0,0.88,0.7114285714285714,0.8,0.8478571428571429
8,530330042002,0.92,0.68,0.82,0.52,0.735
9,530330069004,0.9485714285714286,0.84,0.6657142857142857,0.48,0.7335714285714287
10,530330049004,0.96,0.92,0.7314285714285714,0.48,0.7728571428571428
11,530330082002,1.0,0.88,0.5628571428571428,0.8,0.8107142857142857
12,530330058013,0.6942857142857143,0.84,0.78,0.4,0.6785714285714285
13,530330004011,0.78,0.6,0.6714285714285714,0.48,0.6328571428571428
14,530330084003,1.0,0.84,0.8142857142857143,0.76,0.8535714285714284
15,530330087002,0.9542857142857143,0.84,0.6857142857142857,0.72,0.8
16,530330077002,0.96,0.84,0.8971428571428571,0.56,0.8142857142857143
17,530330032007,0.56,0.72,0.6114285714285714,0.48,0.5928571428571429
18,530330044002,0.96,0.88,0.8171428571428572,0.52,0.7942857142857143
19,530330041003,0.9457142857142857,0.68,0.7742857142857142,0.44,0.7100000000000001
20,530330072001,1.0,0.84,0.7914285714285715,0.76,0.8478571428571429
21,530330105004,0.8742857142857143,0.76,0.6285714285714286,0.48,0.6857142857142857
22,530330005003,0.6485714285714286,0.6,0.5171428571428571,0.48,0.5614285714285714
23,530330060003,0.96,0.92,0.8485714285714285,0.48,0.8021428571428572
24,530330053023,1.0,0.88,0.7028571428571428,0.52,0.7757142857142857
25,530330011001,0.92,0.64,0.8,0.52,0.7200000000000001
26,530330046003,0.9857142857142858,0.88,0.8057142857142857,0.52,0.7978571428571428
27,530330044004,0.9971428571428571,0.88,0.7285714285714285,0.52,0.7814285714285715
28,530330046001,1.0,0.76,0.6771428571428572,0.48,0.7292857142857143
29,530330078004,0.96,0.84,0.9085714285714286,0.52,0.807142857142857
30,530330078003,0.96,0.84,0.84,0.56,0.7999999999999999
31,530330109001,0.88,0.8,0.9257142857142857,0.36,0.7414285714285714
