ZIPCODE,geometry
98102,"POLYGON ((-122.3159301689056 47.64951306562416, -122.3132142273831 47.64703517290637, -122.3123241067136 47.64705007963364, -122.3123271328398 47.64683816719301, -122.3123382284465 47.64627068134915, -122.3123627734232 47.64548253984405, -122.3123729030165 47.64515729010238, -122.3124020425009 47.64408721878091, -122.3124034984891 47.64400809746544, -122.3124097049979 47.64329437735415, -122.3124111360885 47.64312979115878, -122.3124632882161 47.64312889431204, -122.3124846477036 47.64312852086285, -122.3132805754802 47.64311439421858, -122.3135014699865 47.64311053569735, -122.3135022859172 47.64311069235195, -122.313812326803 47.6431053425117, -122.3142665164063 47.64309055185822, -122.3136603341178 47.64232485766897, -122.3136576553617 47.64231955109142, -122.3136573745754 47.64231952183814, -122.3134344514075 47.64204372090065, -122.3135165419645 47.64198156208611, -122.3138054699194 47.64178081516413, -122.3138932069229 47.6418383474949, -122.3139147060242 47.64185244420358, -122.3139359436933 47.64183769303843, -122.3141328245295 47.64195888432934, -122.3141898610682 47.64199719126081, -122.3142202984775 47.64197281937495, -122.314243526405 47.64195130792578, -122.3142853479734 47.64190611879135, -122.3143194892794 47.64185837254819, -122.3143469779388 47.64180853568563, -122.3143579108543 47.64178298614619, -122.3143905273173 47.64169922715615, -122.3144051744786 47.64166163580917, -122.3144150734253 47.64163582551393, -122.3144151457261 47.64163579989544, -122.3146294574289 47.64108343372488, -122.3146993900897 47.64086931725713, -122.3146319921713 47.64086063007402, -122.3143068659973 47.64080322782052, -122.314235486626 47.64088538513627, -122.3142364660514 47.64090553154502, -122.3142392928299 47.64096376491545, -122.3141994918746 47.64096903995981, -122.3141839391166 47.64091541414211, -122.3138134113424 47.64067224953578, -122.3138480611062 47.64065677009529, -122.3138149844921 47.64062347366917, -122.3135260572796 47.64070998645816, -122.3134387775602 47.64073857397785, -122.3133553694345 47.64042078622317, -122.3132737007736 47.64035897389866, -122.3133449527838 47.64030510252434, -122.3136033414053 47.64010974340953, -122.3136617658962 47.64008386985256, -122.3134871323313 47.63983702462353, -122.3134284681903 47.63975411531305, -122.3135512232494 47.63962652475388, -122.3135895796883 47.63956483296776, -122.3142363241312 47.63956301142355, -122.3142367866236 47.63956301089178, -122.313828179685 47.63883641527836, -122.3140252330676 47.63883782579794, -122.3140556952904 47.63883804107863, -122.314106357541 47.63883840218192, -122.3141097951083 47.6386185920393, -122.3141909048229 47.63861965936774, -122.3143899351865 47.63862228017071, -122.3143913641072 47.63851261741116, -122.3143927971554 47.63840295733945, -122.3143949662321 47.63823608966726, -122.3146957647831 47.63826606724123, -122.3146966648474 47.63817731358239, -122.3146969646601 47.63814268924409, -122.3146978144898 47.63810159486527, -122.3146981682244 47.6380604603275, -122.3146985218804 47.6380193230487, -122.3146988769411 47.63797823510751, -122.314699214218 47.63793709255775, -122.3146996813797 47.63791461034048, -122.3147837582635 47.63791491473745, -122.3149318724772 47.63791544413052, -122.3150129427125 47.63791573264628, -122.3150737829414 47.63791594987748, -122.3152157380966 47.63791645760795, -122.3152184080641 47.6376462402737, -122.3152226689495 47.6372349484656, -122.3152235182959 47.63715270494688, -122.3152277520588 47.63687828570576, -122.3152787717261 47.63684968338877, -122.3152888949093 47.63593726753697, -122.3172952315518 47.6359270524955, -122.3179809309043 47.63592358256832, -122.3179852045663 47.63537793227375, -122.3179899661011 47.63477036128725, -122.317998350292 47.63360813276138, -122.3180004263455 47.63333396617875, -122.3180041477303 47.63284046488076, -122.3180137439126 47.63229925021579, -122.3186280209533 47.63228682783435, -122.3186250442136 47.63194436634009, -122.3186257367109 47.63153237471544, -122.3186266777513 47.63098305779454, -122.3186259308179 47.63069481490142, -122.3186257857499 47.63063816983778, -122.3186254027944 47.63049094594219, -122.3186253899243 47.63048651778175, -122.3186276581415 47.63040656714156, -122.3186286441006 47.62985839851434, -122.3186296172484 47.62931020810968, -122.3186292572141 47.62876192267074, -122.3186179629087 47.62867407380991, -122.3180369679656 47.62844130904038, -122.3167755630965 47.62843256167761, -122.3156720594577 47.62842495503107, -122.3149178597468 47.62841971246106, -122.314919101362 47.62834268458403, -122.3149191646963 47.6283387846405, -122.314923130456 47.62809209316953, -122.3151504442477 47.6280936913785, -122.3151561392634 47.62773830381254, -122.3151083872553 47.62768096238475, -122.3151147049395 47.62728463144394, -122.3151229187003 47.62677146949032, -122.3151286578511 47.62668118856386, -122.3151287980587 47.62666165549494, -122.3152179826829 47.62660878310174, -122.3152433356455 47.62659463335996, -122.3152699759642 47.62658153623021, -122.3152977437999 47.62656957605264, -122.3153265175165 47.62655875441023, -122.3153562183669 47.62654915458737, -122.3153867254965 47.62654080557694, -122.3154179172702 47.62653370896217, -122.3154322894189 47.62653109241293, -122.3154497141609 47.62652792061795, -122.315460218538 47.62652646767907, -122.3154603965549 47.62651719878188, -122.3154617580989 47.62643245197146, -122.3154630927822 47.62641096475475, -122.3154663767734 47.62638956183517, -122.3154716545205 47.62636837973361, -122.3154788854756 47.62634741897775, -122.3154879924505 47.62632681767216, -122.3154990183315 47.62630665751784, -122.3155118422614 47.62628696750792, -122.3155264681436 47.62626788469083, -122.3155428156667 47.62624943753168, -122.3155564420857 47.62623371296211, -122.3155680614659 47.62621730160788, -122.3155772455328 47.6262011159624, -122.3155906027427 47.62616498415248, -122.3154679234075 47.62616084268431, -122.3151323997807 47.62615838637165, -122.3151345893697 47.62602131560327, -122.3151367812086 47.62588425303092, -122.3151376541204 47.62582942914833, -122.3151389657064 47.62574718232744, -122.3151455448615 47.62533598358883, -122.3151495483411 47.62494671048073, -122.3151540369382 47.62466858612719, -122.3151593269719 47.6243405716686, -122.3151606328489 47.62425969317417, -122.3151619387219 47.62417881467951, -122.3151645978925 47.6240139531314, -122.3151699152852 47.62368419851165, -122.3151778506853 47.62318956641893, -122.3151791342662 47.62311018534183, -122.3151804631006 47.6230278368344, -122.315185743993 47.62269794694929, -122.3151883864802 47.62253300334973, -122.3151901493707 47.62242289469356, -122.315191029185 47.6223680679723, -122.3151919161516 47.62231278050231, -122.3151927927842 47.62225841173581, -122.315193675693 47.62220312431844, -122.3152220659796 47.62220327290924, -122.315224705912 47.62203838692014, -122.3152247084046 47.62203833204771, -122.3152200559016 47.62195900632056, -122.3146724911195 47.62195447551661, -122.3146724900268 47.62195443714287, -122.3146763927125 47.62170835519241, -122.3147960145706 47.6217090411287, -122.3152015684615 47.62171135402868, -122.3152029248085 47.62162669913924, -122.3152037730968 47.62157375657904, -122.3151999761135 47.62120695420099, -122.3150936415548 47.62111726871196, -122.31498729481 47.62102756957678, -122.3149790509659 47.62057563124629, -122.3149724236818 47.62020579742492, -122.3148330985642 47.62020679678614, -122.3148274437263 47.61995196611965, -122.3149517941312 47.61995107670376, -122.3149678285497 47.61995096187207, -122.3149665683878 47.61986050402284, -122.3149551201342 47.61903846107693, -122.314987568563 47.61903758894668, -122.3154738347874 47.61903408693023, -122.3156076623042 47.61903353948485, -122.3156055304628 47.61885978766136, -122.3156045366381 47.61877807536306, -122.3162571809882 47.61877325903848, -122.3162575102545 47.61879658435412, -122.3162584583377 47.61886374410067, -122.316261943639 47.61911058408857, -122.3162943754826 47.61911030270277, -122.3163963912941 47.61910944770516, -122.3163958897407 47.61908203700051, -122.3163953921637 47.61905462350206, -122.316395185025 47.61904365820834, -122.3164480456552 47.61904328193543, -122.3166182603593 47.61904206990511, -122.3167803617163 47.61904091676223, -122.3169141472054 47.61903996045637, -122.3169138857381 47.61902346731568, -122.3170477012525 47.61902249880728, -122.3172098749633 47.6190213249145, -122.3173720608483 47.61902015131734, -122.3175666442256 47.61901873800329, -122.3175692649359 47.61918327518085, -122.3177233423046 47.61918217050665, -122.3177215948487 47.6190724557502, -122.3180864767454 47.61906980732849, -122.3182202476526 47.61906613441325, -122.3182220264409 47.61917854415245, -122.3183558278474 47.6191775640126, -122.3183544823755 47.61909291890402, -122.3185516344259 47.61909144297164, -122.3185520749451 47.61911852269609, -122.318576074302 47.61911834385165, -122.3186175622462 47.61914818376085, -122.3186824078756 47.61914769664957, -122.3187120836849 47.61914747385234, -122.3187125054576 47.6191748883459, -122.3188746622941 47.61917367391904, -122.3191503683835 47.61917158558916, -122.3191485312414 47.61906735598659, -122.3191468579093 47.6189631818272, -122.3193901401471 47.61896140653042, -122.3195239286595 47.61895935511255, -122.3195256504964 47.6190676142235, -122.3195257768794 47.61907555203526, -122.3196595713131 47.61907458484555, -122.3198623039582 47.61907311876036, -122.3201785251971 47.61907079211556, -122.3201747755714 47.61883500709282, -122.3201921809129 47.61874444721911, -122.3208542491363 47.61873952733048, -122.3215673733609 47.61873622825757, -122.3215687369887 47.61882671293804, -122.3215740341472 47.61915522048793, -122.3217882196231 47.61915402896, -122.3217850748388 47.6189508383882, -122.322056542359 47.61894947639715, -122.3220567613124 47.61894947490397, -122.3221903477766 47.61894879673627, -122.3221868005444 47.61873336906458, -122.3222476203911 47.61873308613384, -122.3223084403156 47.61873280591163, -122.3223692642934 47.61873252560383, -122.3224300853149 47.61873228369028, -122.3224909173994 47.61873200321137, -122.3225087834113 47.61873192024226, -122.3225517454292 47.61873172275306, -122.3226125694829 47.61873144505623, -122.3226733892466 47.61873115915704, -122.3227342132205 47.61873087865423, -122.3227950410908 47.61873059258392, -122.3228150093876 47.61873049302053, -122.3228163629838 47.61882097647472, -122.3228201610018 47.61907538598687, -122.3227188324721 47.61907602387365, -122.3227223579643 47.61931264272218, -122.322823659283 47.61931202987247, -122.3229249767369 47.61931141397934, -122.3229248957828 47.61930589538743, -122.3229245798707 47.61928480529528, -122.3229225586973 47.61914778371098, -122.3230847327203 47.6191468866152, -122.3232469148457 47.61914598918221, -122.3233885357733 47.61914520443037, -122.3234440903073 47.61914489520526, -122.3234431199736 47.61903264550445, -122.3234425627783 47.61891637747246, -122.3234576075713 47.61891605777964, -122.3235000974067 47.61891515662364, -122.3238854505626 47.61890695415467, -122.3240070905863 47.61890128906162, -122.3240063752476 47.61877031018158, -122.3240071222739 47.6187703387848, -122.3241280402146 47.61877500940179, -122.3242878175254 47.61877542797164, -122.3244057958989 47.61877573314675, -122.324432150406 47.61877580463464, -122.3245274410085 47.6187760587046, -122.3246146077794 47.61877628753131, -122.3246794758786 47.61877645752515, -122.3251659668385 47.61877774801193, -122.3252876434055 47.61878185631121, -122.3252872088145 47.61871511956484, -122.3252857276124 47.61848765064337, -122.3252858005045 47.61848764694577, -122.3253465687831 47.61848783739795, -122.3254074059004 47.61848802417321, -122.3254093365127 47.61848803176545, -122.3254682442759 47.61848825477149, -122.3255290814726 47.61848844422264, -122.3255899186699 47.61848863364128, -122.3256507529143 47.61848886145419, -122.3257115901125 47.61848905080777, -122.3257724325444 47.6184892811903, -122.3258332710016 47.61848951433445, -122.3258578694456 47.61848958864069, -122.3258579867515 47.61871713854066, -122.3258977789846 47.61871727886626, -122.3262323375346 47.6187184651321, -122.3266058175951 47.61871979643348, -122.3267274881388 47.61872242258936, -122.3267260677289 47.61849266391736, -122.3272907713677 47.6184947149411, -122.3278536011928 47.61849675486711, -122.3278543205252 47.61958060835685, -122.3278607313128 47.62082728417473, -122.3278669573571 47.62197914381724, -122.3278736761715 47.62313064049806, -122.3278736767227 47.62313065968486, -122.3278808923177 47.62428207303577, -122.3278807756858 47.62428210747137, -122.327886615121 47.62511922000082, -122.3279114723937 47.62609449924304, -122.327911675907 47.62609452399081, -122.3279472871934 47.6262867645412, -122.3280502956198 47.62684280407003, -122.3280631039098 47.62737690472214, -122.3277964944015 47.62794053140394, -122.3276032809002 47.62834898625538, -122.3263227704173 47.62989989935456, -122.3271260729481 47.63025332048168, -122.3271897546712 47.63028314861636, -122.3275897858458 47.6304705157636, -122.32785210622 47.63057561702827, -122.3279001974451 47.63059815556464, -122.3279481571445 47.63062063274205, -122.3281591862434 47.630719540779, -122.3283561818774 47.6308165049488, -122.3279986485031 47.63109780535103, -122.3280137287378 47.63111920611791, -122.3281755111935 47.63121107492976, -122.3295884740762 47.63201347352632, -122.3297711298555 47.6321277942716, -122.3316808900643 47.63332300924951, -122.3316832767579 47.63332812732607, -122.3332929155479 47.63677980161327, -122.3346682319806 47.63972862311657, -122.3357304016436 47.64200578301438, -122.3357416128347 47.64202982782955, -122.3310843801329 47.64453439691157, -122.3308945996284 47.64463644784428, -122.3279863640605 47.64792502430576, -122.3236804167926 47.6527931913922, -122.3204079922712 47.65270001383801, -122.319392031928 47.6526710683596, -122.3159301689056 47.64951306562416))"
