key,cost,scaled
530330028002,7.3430356963170595,0.5925845228404967
530330100022,6.233842029418782,0.7179342886382565
530330118005,7.79686320512518,0.5412975621956918
530330069002,7.154556099182568,0.6138845663437484
530330040002,8.61147220835936,0.44923875333349206
530330046003,7.05198187984537,0.6254764594049129
530330028003,7.492657332780255,0.575675810098397
530330097013,7.629037079973055,0.560263560749751
530330264005,8.068599828711084,0.5105886579333571
530330060002,7.282557723156372,0.5994191271101139
530330096005,6.9447930450280735,0.6375898492857399
530330063001,8.593840815572088,0.45123127368636506
530330052004,6.570716205421545,0.6798642019388415
530330042003,9.09900598707402,0.39414265352319233
530330001005,6.834403647149607,0.6500649341907194
530330017023,7.226631068671692,0.6057393877198869
530330052001,6.232161101933005,0.7181242499344245
530330012005,7.69152610889405,0.5532016874503117
530330063004,9.189626118405988,0.38390168967889915
530330097011,6.945504673940565,0.6375094282373893
530330073003,6.38154626709774,0.7012422607688873
530330043022,9.274533307926907,0.3743063443044927
530330085001,5.233142992645766,0.8310230968752451
530330032002,7.307014941131963,0.596655221548087
530330119004,9.564006777115544,0.34159300248662205
530330265001,7.636052519481761,0.5594707472622347
530330116002,7.259484033083918,0.6020266804463676
530330107021,7.7295995231140715,0.54889901813473
530330009001,7.5144687722342365,0.5732109034649918
530330065001,8.220789734236094,0.4933897055919778
530330047003,7.479805192271646,0.5771282280582462
530330020002,7.600942941502673,0.5634384740066938
530330097023,7.816538415960688,0.5390740703530552
530330100011,8.328953461736377,0.48116614327405793
530330007003,6.765675059462464,0.657831938842202
530330030004,7.225876987978364,0.6058246062359334
530330034002,8.240671696259291,0.491142848836857
530330032007,7.90003786624554,0.5296378133225614
530330116003,8.730300726790798,0.43580996501636426
530330113003,7.575300252901329,0.566336349379163
530330092001,5.170856888769943,0.8380620376538399
530330003002,8.008259440942318,0.5174077137039438
530330070006,6.707357349742622,0.6644224121503357
530330114022,7.304242505030491,0.5969685340257724
530330078001,8.02666866199495,0.5153272911264154
530330049001,7.196050691082508,0.6091952703878167
530330109001,8.465620305926167,0.4657214491482662
530330112003,7.868380563335565,0.5332153991166193
530330031001,7.238407670050411,0.604408516232995
530330067003,7.443594470713722,0.5812203948295787
530330094005,7.4435024076641545,0.5812307988573391
530330111021,7.783358273307729,0.542823751977469
530330120001,7.318515814377459,0.595355510045204
530330089002,7.107466123704589,0.6192061955359642
530330039001,8.242121923154617,0.4909789589706346
530330116005,7.797209816875428,0.5412583916675748
530330035003,3.737901979587477,1.0
530330027003,6.915542555874104,0.6408954415139871
530330027004,6.860179789988936,0.6471519771801418
530330038001,7.938755308379921,0.5252623625345991
530330054003,6.994589159876793,0.631962399796797
530330049004,7.53778946036588,0.5705754369249434
530330073001,6.5453644138279365,0.6827292030956718
530330113002,7.244297819318392,0.6037428715820299
530330027002,6.9920437900086725,0.6322500515625431
530330099001,7.908027075076965,0.5287349543486829
530330116006,7.973637217498756,0.5213203646048312
530330105002,7.459059480980053,0.5794726969542696
530330080014,6.814835581413952,0.6522763175859552
530330110012,7.648096473499454,0.5581096623043496
530330012003,7.35524461696019,0.5912047950355774
530330014003,7.411678047148116,0.5848272637997545
530330072002,6.077311141053858,0.7356238146265599
530330014002,7.316976691980008,0.5955294459752514
530330056005,8.394646615800763,0.4737421724002302
530330058011,9.076177123894928,0.3967225390186898
530330089001,7.721533678198701,0.5498105377379117
530330031002,7.3018030164051515,0.5972442201723654
530330030003,7.423263706834023,0.5835179705973311
530330062001,8.4337869804936,0.4693189272141972
530330061003,7.5721436359164525,0.5666930780655735
530330079001,6.594907758086544,0.6771303191631476
530330067001,6.830911992265727,0.6504595254465141
530330080011,6.435332367006872,0.6951639038254709
530330041002,9.757613648602918,0.319713526681785
530330085002,5.588349195186633,0.7908813113357387
530330102004,7.9365689697282304,0.5255094402507119
530330088003,6.376114068002901,0.7018561525576935
530330059001,7.96241803406702,0.5225882423953192
530330024002,8.943517359460875,0.41171439382173336
530330094004,6.293594353182196,0.7111816898693143
530330101003,7.4905006758224815,0.5759195334919132
530330114021,7.1648307325419305,0.6127234319776864
530330019003,6.976094862897859,0.6340524367886113
530330111012,7.138006990049856,0.6157547780262113
530330043012,7.852398647510589,0.5350215123910147
530330064001,7.17714403544658,0.6113319079532021
530330120002,8.105692128108753,0.5063968642176573
530330104021,8.264578132164086,0.48844118705212547
530330094002,6.9956011056319145,0.6318480399990538
530330100013,7.424735158843619,0.583351682084973
530330114013,7.505806974944829,0.5741897715328659
530330075001,5.80506411476626,0.7663903994013507
530330034001,8.380112050948497,0.47538472081587213
530330103003,7.621503079913008,0.561114976666764
530330041004,9.875962480077343,0.3063389476966364
530330096004,6.782824988457782,0.6558938286210874
530330072001,6.349996397093418,0.7048077055906654
530330035002,8.298094846840636,0.484653469487199
530330068001,7.374482795625378,0.5890306921155706
530330105004,7.039446223804799,0.6268931115150904
530330100024,6.578996476934195,0.6789284500265942
530330047002,7.3388170449984935,0.5930612718254087
530330104011,8.107820393940985,0.5061563492998508
530330086003,6.115226876441738,0.7313389645658748
530330058012,9.450531251912771,0.35441685005484824
530330079002,6.312948058792152,0.7089945312712034
530330056004,10.028725843229806,0.2890751890176072
530330067002,6.9002695560736464,0.642621440322987
530330060001,6.998540037621903,0.6315159118526041
530330010002,8.423457833255853,0.47048622218331015
530330004013,7.531396524798914,0.57129790136014
530330094003,7.095778736195441,0.6205269849803867
530330008002,8.0750253169865,0.5098625147227563
530330041003,10.391746652849564,0.24805027621514064
530330097022,7.428441721826564,0.5829328041056874
530330005003,8.090852828039438,0.5080738507023466
530330038002,7.77776865362912,0.5434554338365727
530330093003,6.8731392565700045,0.6456874303212119
530330030001,7.785129999229626,0.5426235295672667
530330050001,7.437475754240945,0.5819118698169813
530330046001,7.768077155375516,0.5445506682149979
530330074011,6.070609146114658,0.7363812058027606
530330093001,7.738129347830778,0.5479350642622516
530330115001,7.487211879451347,0.5762911997456801
530330047001,7.482719825978869,0.5767988458561206
530330004024,7.354084190020153,0.5913359346638498
530330021002,8.866688168399236,0.42039684612326733
530330025001,8.788153707244456,0.42927201067440757
530330063003,9.40565387435959,0.3594884339754809
530330017024,7.478383883827811,0.5772888498557536
530330061001,7.607524187975376,0.5626947285917766
530330048002,7.836140972320508,0.536858789178928
530330080013,7.071127770011027,0.6233127859907238
530330116004,8.406907707993401,0.47235654869840205
530330099003,7.767126628042282,0.5446580871285394
530330082003,5.316415027819705,0.8216125399832779
530330062002,8.25226435411919,0.4898327647721189
530330004021,7.132713207158618,0.6163530274261168
530330082002,5.164563792485705,0.8387732192706426
530330012002,7.46137274869809,0.579211275008457
530330051003,7.201950197960545,0.608528568235115
530330021003,9.13156501895185,0.39046316350960397
530330001001,7.889857007121738,0.530788350280059
530330031003,7.12763141809291,0.6169273194440306
530330028004,6.937869616020121,0.6383722646840274
530330044003,7.1903361374161,0.609841071013172
530330084001,5.4655093241368755,0.8047634218510039
530330065003,6.0154401552875845,0.742615842986374
530330010001,7.577138567737847,0.5661286017683562
530330080015,6.8561465465141165,0.6476077732598181
530330020003,7.401242905694939,0.5860065371550378
530330077002,6.928864176615307,0.6393899676821486
530330083001,5.166883095730111,0.8385111152511405
530330105005,7.37439341457747,0.5890407930508321
530330043021,7.338950673762417,0.5930461704641572
530330042004,8.500398412237326,0.4617911819540945
530330022002,8.993819580720306,0.4060297493433629
530330014001,7.3704824622193374,0.5894827690346196
530330013001,8.044543952129551,0.5133072079806065
530330076001,5.9787162627926245,0.7467660031079134
530330050003,7.277383201189025,0.6000038988556433
530330012004,7.9192514126816,0.5274664940860938
530330057002,9.566585359466968,0.3413015973844409
530330111013,7.536052621785196,0.5707717167233359
530330089003,6.165458305883572,0.7256623202573764
530330119002,10.052460757597489,0.286392910849234
530330066002,7.185799769591677,0.610353725080116
530330033002,7.928884682157617,0.526377840130773
530330032003,7.216595563944926,0.60687349820456
530330120003,8.730288989918037,0.4358112913981276
530330030002,7.22847759262951,0.60553071239784
530330079004,5.746060173071061,0.773058423654789
530330070004,7.031762119996198,0.6277614906282413
530330087002,6.559239841933683,0.6811611435986655
530330076003,5.962180839843679,0.7486346681173461
530330076002,6.25276676135596,0.7157956082734973
530330105003,7.8217933963757105,0.5384802060136231
530330104012,8.625870452274745,0.44761161052105647
530330118001,7.693650348542759,0.552961627530741
530330002003,8.908656324568222,0.4156540327591619
530330260011,9.441130225061952,0.35547925831516936
530330108001,9.902889256365484,0.3032959578183714
530330080012,5.966575426296625,0.748138036736286
530330107011,8.138472689781464,0.5026923391639904
530330107012,8.443005335373142,0.46827716267868336
530330097025,7.251423141850898,0.602937640234847
530330054001,7.228729199875891,0.6055022783106754
530330105001,6.694641902608014,0.6658593824179302
530330091001,5.510995919638831,0.7996229903255953
530330009002,9.445260534551183,0.35501249282362535
530330077001,6.967276867422744,0.6350489567838096
530330029003,7.940513779319188,0.5250636380674683
530330090001,6.6544251741656675,0.6704042672670272
530330053013,6.835618851596871,0.6499276041667508
530330033001,8.150774054949778,0.501302164220824
530330088001,6.661331218662453,0.6696238164890473
530330064002,6.348112990264852,0.7050205490389361
530330020001,7.558492496619833,0.568235790726825
530330002001,7.378645934929973,0.5885602165328223
530330078004,8.124529065278903,0.5042681055228586
530330025002,7.784956110023845,0.5426431807534119
530330002004,8.06206696496627,0.5113269356253773
530330118004,7.674463521479556,0.5551299272159529
530330026004,7.7120858326049655,0.5508782369754847
530330095002,7.260653335665157,0.6018945377835676
530330103004,6.974703820228694,0.6342096382566671
530330111022,8.456004410201674,0.4668081396992244
530330002005,7.454347277822461,0.5800052221388456
530330007002,7.497711992906031,0.5751045839168365
530330097012,7.371106053217937,0.5894122971342105
530330032001,7.498473412010449,0.5750185360883455
530330097024,7.464526317455298,0.5788548908016768
530330077004,6.985085305152351,0.633036428615602
530330042005,7.911330302780265,0.5283616572128065
530330107022,8.128876840286827,0.5037767642943167
530330079005,6.135859675916519,0.7290072558128413
530330103002,7.415111271628791,0.5844392757527372
530330074014,5.735574126154466,0.7742434498268327
530330114011,8.061707216631731,0.5113675907163919
530330056002,9.977583138440698,0.29485481638016275
530330070005,6.372652723280815,0.702247318467856
530330042001,9.056629451636441,0.3989316177509409
530330045002,7.015647039775299,0.6295826527857485
530330047004,7.243303508575556,0.6038552384503814
530330264004,8.293510001270437,0.4851716020149931
530330017021,7.4693019183189735,0.5783152010543677
530330081002,4.690727995123294,0.8923213128078734
530330060003,7.209583454902256,0.6076659353167417
530330011002,8.157960274608602,0.5004900509009529
530330014004,6.948913640385429,0.6371241815863955
530330097021,7.029060089347847,0.6280668465990308
530330081003,6.020715760790782,0.7420196478096412
530330033003,7.543881423060685,0.5698869853769122
530330075004,5.549318193649198,0.7952921974123341
530330049005,6.895175783805048,0.6431970865603852
530330019001,7.046316903075097,0.6261166573546444
530330117001,7.859812299664788,0.5341836969680025
530330106002,7.493132532439378,0.575622107875101
530330095001,9.178369600144155,0.3851737866714511
530330017011,7.2649286307476295,0.601411387497646
530330111024,7.11809771774276,0.6180047211113328
530330114023,7.245799956963993,0.6035731152917703
530330078002,6.976412928073466,0.6340164923034772
530330002006,7.513865174258052,0.573279115957732
530330049003,6.932391923387029,0.6389912976889582
530330063002,8.565418647025524,0.45444325755996484
530330101002,7.740639861903568,0.547651351543321
530330041001,9.301139039158008,0.37129963566719715
530330033004,7.571242018259948,0.5667949697058297
530330053011,7.239829919627464,0.6042477880782011
530330022001,9.170249577760648,0.38609142886002523
530330074023,5.378752281015175,0.8145678188297767
530330077003,6.737344301728702,0.6610335923971947
530330001002,7.284446734603487,0.5992056502849645
530330118006,8.128034049636407,0.5038720079057792
530330015001,8.046950732905707,0.5130352181418425
530330028001,7.154097316053727,0.6139364133380727
530330054004,6.746100529941988,0.6600440527085338
530330019002,7.033014388760192,0.627619971972873
530330102002,9.597184211584915,0.33784362691352154
530330067004,6.752953354827015,0.6592696162687792
530330115002,6.938605630221335,0.6382890878588261
530330081001,5.700455547056355,0.7782121937860443
530330006004,7.847585822836734,0.535565408794048
530330106005,9.348782654365772,0.3659154397541857
530330057003,9.664951653921861,0.33018524111566216
530330117004,8.556181716189686,0.4554871213607745
530330004023,7.28672141590669,0.5989485889825696
530330051001,7.143997466690204,0.6150777953979346
530330034003,8.141356557513467,0.5023664338188859
530330056001,10.06439695015182,0.28504400399387275
530330059005,7.2649830102663255,0.601405242078558
530330053021,6.383200649800158,0.7010552992936492
530330059004,7.667549316805928,0.555911300173969
530330003001,6.433317079491325,0.6953916510851494
530330121002,8.129933056384024,0.503657401513617
530330044001,7.648766819961427,0.5580339065778976
530330040001,10.823235817088865,0.19928776765077494
530330075005,5.20911347566122,0.8337386680294414
530330032004,7.731668439285692,0.5486652103108058
530330035001,7.787768245277424,0.542325381882081
530330069004,7.389245505332379,0.5873623610931913
530330114012,7.560463967226138,0.5680129952077444
530330100021,6.608774687227098,0.675563220132585
530330011001,7.348838226380025,0.5919287800192623
530330007001,7.188643138208551,0.6100323965323263
530330042002,8.748107118715415,0.4337976680441903
530330021001,8.660017445899797,0.4437526652517715
530330080022,8.475531625731803,0.46460137277796276
530330052003,6.738053745536361,0.6609534182871266
530330110021,9.058993833917217,0.3986644193580936
530330072003,6.069180210456624,0.7365426895502972
530330107023,7.519279376746151,0.572667257962038
530330096003,7.13347587661665,0.616266838295401
530330050002,6.755873804589107,0.6589395767953966
530330066001,7.43764124275555,0.5818931679913515
530330039002,8.502883076899755,0.4615103904721234
530330058013,9.679619827695053,0.3285275935812221
530330111023,7.468943387192277,0.578355718588955
530330119005,8.63795728327102,0.4462456800439587
530330071002,7.009251584304101,0.6303054019948442
530330098004,7.297136650039415,0.5977715653497926
530330116001,7.422939185966001,0.5835546446390399
530330106001,7.321914009201117,0.5949714806930786
530330004011,7.952347853661205,0.5237262715719011
530330112002,8.660015838688478,0.4437528468824177
530330104023,8.225329986093605,0.49287661259119164
530330078003,6.618262254490606,0.6744910319566491
530330036003,7.803706362297662,0.5405242183022971
530330101004,7.659759636780831,0.5567916104353103
530330026002,7.566493400759478,0.5673316100683837
530330113004,7.357417121509742,0.590959280708722
530330052002,6.606899437113452,0.6757751417920503
530330016003,7.204734516551502,0.608213912919548
530330045001,7.208451363476742,0.6077938727538952
530330006002,7.94470408956432,0.5245900919018864
530330053014,6.539557298554067,0.6833854640907202
530330048001,7.841304401163882,0.5362752710652336
530330008001,7.614800282339708,0.5618724585484921
530330100023,6.993978270268953,0.6320314363154468
530330082001,5.033212519650496,0.8536172016864213
530330032006,8.323044954825335,0.4818338625187816
530330058014,8.695492571435132,0.43974362804735323
530330061004,7.372905332849941,0.589208960884458
530330044002,6.92371880161101,0.6399714455349153
530330017022,7.506715282901698,0.5740871238230352
530330104024,8.227159977252747,0.49266980563758567
530330057005,10.16360793993929,0.27383218886586247
530330006006,7.795291037889997,0.5414752325165801
530330022004,4.329000279831422,0.9332000932657439
530330111011,7.508234964592242,0.5739153848835861
530330118002,7.2885320627495105,0.59874396812648
530330110011,7.970637473331901,0.5216593651238479
530330048003,7.0702218057577575,0.6234151688390555
530330046002,7.234065138572381,0.6048992648912186
530330117003,8.355560143659046,0.47815932719928866
530330065002,6.193790897342021,0.7224604594735049
530330102001,8.719778709337307,0.4369990562119562
530330080021,5.604329665710698,0.789075361394525
530330096002,6.731680578761699,0.6616736486548567
530330026003,7.106911190104443,0.6192689084768037
530330115003,7.144326706719149,0.6150405880447454
530330015002,8.159901053155602,0.5002707238856696
530330086002,6.290167754436482,0.711568929143281
530330101005,7.664812109401975,0.5562206314632332
530330007004,7.5567643165453635,0.5684310920290735
530330043011,9.361110507691114,0.3645222713894204
530330086001,6.421983681108445,0.696672436285591
530330048004,8.221335588988905,0.4933280186499528
530330018002,6.700971783923303,0.6651440437317494
530330095004,7.273508115359334,0.6004418215698581
530330097014,7.9854325927888645,0.519987371481776
530330103001,7.861338570198988,0.534011213424582
530330057004,8.782023303854345,0.4299648063981202
530330057001,11.715910366554263,0.09840678622395749
530330098001,6.855351866031765,0.6476975799503173
530330070002,6.730572323507031,0.6617988923708663
530330117002,8.469963712260297,0.4652306016227209
530330099004,12.586691283971637,0.0
530330026001,7.647237123700828,0.5582067772620082
530330074012,5.51669464616922,0.7989789783218779
530330099002,7.855003573393722,0.5347271302113145
530330102003,8.076841290867403,0.5096572918591038
530330064003,6.395730199638681,0.6996393372442065
530330005001,7.89908247422212,0.5297457819938176
530330041006,11.828809677245275,0.08564805654835383
530330013002,7.2389680990699246,0.6043451822558558
530330041005,10.150576762792625,0.27530483972220154
530330001004,7.500445435649792,0.5747956780711062
530330018001,6.997416220268924,0.6316429142383907
530330098002,7.211242516449876,0.6074784450860954
530330059002,8.726467577818454,0.4362431484542889
530330036001,7.407549250211151,0.585293858358054
530330088002,6.499036143482965,0.6879647521353598
530330069001,7.098573117294953,0.6202111925026375
530330101001,7.9166457690617325,0.5277609573770862
530330004022,8.870602116303363,0.4199545316133956
530330106003,7.442410798723555,0.5813541613765549
530330079003,6.328141853981077,0.7072774833603216
530330087003,6.476688094828037,0.6904903008727283
530330053023,7.658530255404408,0.5569305425913528
530330110022,8.986325953195463,0.4068766027678342
530330002002,7.616346214828522,0.5616977530113122
530330119003,8.790378793547237,0.4290205540935984
530330053012,6.861354871300624,0.6470191814641103
530330100012,7.913236295088675,0.5281462613837449
530330022003,10.134285172708188,0.27714594922588986
530330110013,8.550908484094633,0.4560830483191032
530330018003,6.8948177928908825,0.643237543045657
530330098003,7.457845291676385,0.579609912257053
530330108002,7.835621963742975,0.5369174422397797
530330054002,7.546461377321259,0.5695954252355382
530330024001,9.754655546389765,0.32004782125151643
530330119001,8.777039605010792,0.4305280132586433
530330061002,7.600050119387207,0.5635393716645263
530330060004,7.5933482071314815,0.5642967534966832
530330106006,7.728338257150444,0.5490415535619214
530330069003,7.1654379071943035,0.612654815285449
530330057006,9.453100576980573,0.3541264911165324
530330068002,7.469981590435485,0.5782383914374662
530330109002,8.826636027686563,0.4249231309442686
530330070003,6.874565150513173,0.6455262903172949
530330058021,9.565289892717399,0.34144799783596114
530330004012,7.194046858234218,0.6094217231577225
530330110023,8.072404323680047,0.5101587126789167
530330112001,8.375192529219321,0.47594067503287896
530330113005,7.9579574095396035,0.5230923367266427
530330016001,7.219539322487908,0.6065408246102726
530330108003,8.73892170620624,0.4348357097686808
530330083002,5.326926729403476,0.8204246145821653
530330091002,5.478202455453749,0.8033289734897366
530330104022,8.653107078420824,0.4445336045691479
530330074021,5.320241826323202,0.8211800742106324
530330006003,7.153404538355944,0.6140147040142265
530330075003,5.616497361360063,0.7877002924183278
530330084003,5.083714440398005,0.8479099892068014
530330092002,5.6050749457035,0.7889911374439749
530330044004,6.987378982876328,0.6327772205313005
530330074013,6.245454468643156,0.7166219690852731
530330058023,8.425588062626844,0.470245485366361
530330032005,7.726674929692356,0.5492295258823001
530330111014,7.9646996277151505,0.5223303999301359
530330073002,5.440140409617199,0.8076303580664597
530330070001,6.675938222498447,0.6679730817576015
