key,cost,relative_cost,scaled,relative_scaled,average_duration,fastest,direct_cost,cheapest
530330073002,5.709993047665797,2.5755314462570547,0.8475795161911246,0.872550452636579,16.46656050955414,10.496666666666664,1.840351327920574,0.6677449347420759
530330080015,6.294668894729367,2.058325619489398,0.6563271753552125,0.6964953102451916,19.624587750294463,14.917361111111111,1.6828907734101688,0.7307634141288585
530330096003,6.679121489752328,2.066997008905503,0.5305695284336562,0.6994470223477496,19.95977011494253,14.208730158730159,1.9885755127408329,1.2730728935452367
530330120002,6.542621521452605,0.2745500739375495,0.575219805322059,0.08930405018330083,20.75646551724138,21.688333333333333,1.6648521249008807,1.3903020509633313
530330100022,6.282767987259853,1.7953071606594795,0.6602200613416052,0.6069647020727001,17.514679911699776,13.138000000000002,2.166818208010405,1.4000308266003727
530330027004,6.793455269420391,2.032878254711462,0.4931699965255817,0.6878331119527549,20.013471502590672,15.366666666666667,2.090289466311583,1.1494103480422624
530330053022,6.748517876117348,2.075081226024121,0.5078693922735584,0.7021988629541017,19.340092165898618,13.958,2.203596217131172,1.3933066500932256
530330048004,7.604001262129803,1.9441473155791504,0.22803364919842983,0.657629395530824,23.563419913419914,18.04,2.066597582476123,1.4204539465506525
530330102003,6.655150418582479,1.4988295852491458,0.5384106655297118,0.5060447219538998,20.0161532385466,16.675833333333333,1.9513544075240281,1.2375
530330002005,7.424324817864789,2.1980484760015377,0.28680731110244406,0.744056505663871,20.13287037037037,15.507971014492751,2.6931002808277515,1.5819031534574544
530330014003,5.821873550897317,0.3594436943101791,0.8109824714450612,0.11820155606839565,18.241580310880828,18.317500000000003,1.535102177840322,1.175658483530143
530330110022,7.528544526220927,2.47700702174798,0.25271617618648357,0.8390130663809388,22.625788061703553,15.049242424242426,2.211484331720591,1.514965534775976
530330118005,6.819906154608213,1.9134373204462074,0.48451769160352987,0.6471758153773314,20.521721958925752,15.729166666666666,1.9973014942606608,1.2101146674953387
530330101005,6.697714363143095,0.8155411053810515,0.5244876446399115,0.2734555970993329,20.155732484076438,18.69782608695652,1.9611172293851336,1.4881841273272625
530330100023,6.835129475465129,1.7288676517823713,0.47953801651723416,0.5843489143332713,20.155847953216373,15.745138888888889,2.0985052064592806,1.4061541847938681
530330080013,6.537506207276164,1.9335496089749427,0.5768930672077156,0.6540219714673977,20.3966784244562,16.299999999999997,1.744286777528957,0.7734565983012223
530330006002,7.251466515313336,2.2453194215202705,0.343350702046201,0.7601473782209094,20.418673139158575,15.030434782608696,2.4530783276110717,1.4739949198800226
530330022001,7.2604922270755505,0.5884929718938829,0.3403983165305289,0.19616916797961773,21.665027322404374,19.839682539682542,2.169210806310522,2.0096738583562694
530330120003,6.966156396368705,0.9277762919790453,0.43667801903112924,0.31166008114647475,22.4455615942029,20.50462962962963,1.6914494217310239,1.219792141426697
530330082001,5.532897363874814,2.5209447204109656,0.9055089898423245,0.8539693127999043,16.49677966101695,10.231333333333334,1.6561541435358313,0.6075893101305159
530330043011,8.036633195071202,2.535648029164152,0.08651613943474767,0.8589742701731506,23.284782608695654,17.656944444444445,2.5647092820277244,1.3516032214626064
