cost,key,adjusted_for_income,normalized,scaled
7.955514282795853,530330106006,0.00012667109247141317,1.482601771607533,0.5740924302740342
5.621980988988669,530330063001,4.124899331889367e-05,0.056195478276233474,0.3039733521421175
5.6622478425122225,530330063002,4.526193663747435e-05,0.08080918035242576,0.30863445784903865
5.9808310268335205,530330063003,3.942629312278464e-05,0.2755478027973703,0.34551218155050734
5.777091966621587,530330063004,0.02381389629385,0.1510093278354099,0.3219282852890049
5.548043856880225,530330020001,6.162487688897714e-05,0.011000326859179507,0.29541472989410733
5.218882634396396,530330020002,6.527681283990976e-05,-0.1902042758424754,0.25731254116165314
5.282872799840128,530330020003,5.208182983843103e-05,-0.15108935301601223,0.26471974831187517
4.648383729036142,530330105001,9.885069975627581e-05,-0.5389300605159054,0.1912742125892078
7.2905635714394235,530330105002,6.378701811228658e-05,1.0761409416073469,0.49712079518683316
8.596022162256434,530330105003,8.175112230893671e-05,1.8741215637679736,0.6482346755958688
6.874757914258898,530330105004,0.00014484784987904792,0.8219736632663565,0.4489890453216349
7.713435327681712,530330105005,8.532747061447598e-05,1.334627476158544,0.5460704841701991
5.5895014849661635,530330062001,4.5251517858312457e-05,0.03634190727086957,0.3002136741859366
5.2717782608651556,530330062002,3.727432236849951e-05,-0.15787105193477524,0.2634354955231229
5.018246880999857,530330062003,3.0209246347011886e-05,-0.31284580920803157,0.23408786941962065
4.836041109732467,530330019001,9.24120920837895e-05,-0.42422174693594744,0.21299656761746655
4.953323563694639,530330019002,4.515067712732441e-05,-0.3525311347330077,0.22657264490309378
5.204196440541695,530330019003,6.664786817658427e-05,-0.19918142624140997,0.25561253492826186
3.4654930706785465,530330074012,5.839081564694373e-05,-1.2619892445789098,0.054348232139575015
5.302452681120433,530330104011,7.681004533643157e-05,-0.13912086473473279,0.26698622528711446
5.0770100240303,530330061001,4.506708117229759e-05,-0.27692598014152686,0.24089002050340497
4.795319666234007,530330061002,4.6924187821344144e-05,-0.44911332377090757,0.20828284066649635
4.9440206381560685,530330061003,7.106349025596533e-05,-0.3582176837828218,0.22549578104300777
5.280054950332519,530330104012,9.727308578667521e-05,-0.15281180466561164,0.26439356701704225
5.696231816540942,530330104013,0.00010553069947285025,0.10158238061299929,0.3125682863314769
4.849138296456065,530330018001,4.59976875441775e-05,-0.41621590034397743,0.21451263769595588
4.720540584581632,530330018002,6.25865504660484e-05,-0.494823129138397,0.19962675821286419
4.376118941533638,530330018003,6.359700929017049e-05,-0.7053558866983408,0.15975809340499383
5.833566604287361,530330104021,7.197970467829797e-05,0.18553027458763618,0.32846552952057295
5.435713983783669,530330104022,7.430753304059358e-05,-0.0576629479864173,0.2824119405839909
5.693451511175562,530330104023,9.06003700816071e-05,0.09988287836844806,0.31224645097381787
5.087368486254849,530330104024,6.45254454291826e-05,-0.27059421888251967,0.24208906843401948
4.9417486226030585,530330103001,7.31194953804637e-05,-0.3596064864589871,0.22523278297552396
5.120436661990111,530330103002,9.024439443031346e-05,-0.25038081369865495,0.2459168883193488
5.295872037011036,530330103003,0.00010742386181352331,-0.14314337951809902,0.26622448020078476
4.655247643786735,530330103004,9.855129294264582e-05,-0.5347343924176103,0.19206874778171043
4.651119848651362,530330103005,6.981057934259389e-05,-0.5372575674562112,0.19159093320771511
4.880435266783867,530330060001,5.90573410934803e-05,-0.39708517032343166,0.2181354309921575
5.094486707385163,530330060002,3.9293381463877845e-05,-0.266243102296976,0.2429130409630432
5.040098142932603,530330060003,2.1999249773139025e-05,-0.2994889063428284,0.23661727096917498
5.279707860229629,530330060004,7.527016926777832e-05,-0.1530239685582072,0.26435338946359993
5.500193263155174,530330102001,5.767260501646506e-05,-0.01824904713097856,0.28987576531221027
6.547068230395754,530330102002,5.612316652989195e-05,0.6216685600297391,0.41105719512975786
4.37243499285815,530330017011,7.394287802965421e-05,-0.7076077541085771,0.1593316564551766
4.65912802158546,530330017012,7.153955509078866e-05,-0.532362454838107,0.19251792246311594
4.863507478490977,530330017013,5.8255999565163235e-05,-0.4074325280479767,0.21617594809957458
5.564902153941981,530330059001,7.634802873939252e-05,0.02130520705418383,0.29736616880148453
5.9507649387730845,530330059002,7.528357566591044e-05,0.2571694675325285,0.3420318695226177
5.611449327189512,530330059003,0.00014593751796892536,0.04975784624868898,0.3027542554255911
5.441711074317628,530330059004,3.885357865316597e-05,-0.053997138845395795,0.283106136193201
5.102927521163064,530330059005,3.368581658906113e-05,-0.2610835316469286,0.24389011073205857
4.594836390748097,530330017022,8.536520763394622e-05,-0.571661652787551,0.18507581906588844
4.746394974332932,530330017023,4.878478168278568e-05,-0.4790192559520295,0.20261954342137967
4.471463170444733,530330017024,5.650915748055003e-05,-0.6470753348362667,0.17079470269058286
4.374723606686238,530330016001,3.413224706848093e-05,-0.7062088054944505,0.15959657586261924
5.037780490808176,530330016002,4.9276179654795794e-05,-0.30090560503952524,0.2363489902221455
4.264027190302671,530330089003,,-0.7738736060772308,0.14678286798650333
4.953265683808424,530330096001,3.2858032225765055e-05,-0.3525665146584507,0.2265659449937554
4.985685543500161,530330004012,9.134053308992006e-05,-0.3327494021210233,0.230318718796614
5.072151477139448,530330101002,6.589195150441726e-05,-0.27989583785898414,0.2403276174681877
4.9348480775750065,530330101003,0.00011168120578542901,-0.3638245453491477,0.2244340076306288
5.3839770393001345,530330101004,9.480643230520724e-05,-0.0892879106149317,0.2764231099183465
4.985404454250393,530330101005,,-0.3329212220285946,0.23028618119827693
5.567065228636552,530330015001,5.6562077383192334e-05,0.022627418040189386,0.29761655637640305
5.341094449802418,530330015002,5.6695456333775805e-05,-0.11550051949272862,0.27145921864935413
6.286487423873095,530330058011,9.269322279514902e-05,0.46238473779686917,0.38089355982891604
6.314066614308872,530330058012,0.00011324126789501669,0.4792429205821647,0.3840860000293223
6.503006162881081,530330058013,8.891065050506117e-05,0.5947349779947567,0.40595677291198373
5.903058991372489,530330058014,8.59731342713992e-05,0.22800851071990005,0.3365096485337607
6.6133145925509895,530330058021,8.928869694206457e-05,0.6621626160345556,0.4187255692311491
5.270572924828124,530330058022,8.1506180295323e-05,-0.15860783118423513,0.26329597136890315
5.921183323326287,530330058023,0.0001125263194733137,0.23908727322563839,0.33860763781555464
7.612584153143968,530330057001,,1.2729807233857173,0.5343964161948453
5.8225710289672525,530330057002,4.599055461863058e-05,0.17880906864768922,0.3271927323092026
6.061433950441514,530330057003,6.615790830830492e-05,0.3248175165830969,0.3548424051549911
4.888789532531471,530330100012,5.936826828005621e-05,-0.39197850342042695,0.21910248235936988
6.859753526677478,530330057005,8.079075079370256e-05,0.812802012306622,0.4472522064463624
6.311381875426643,530330057006,7.445057343445028e-05,0.47760183474562445,0.3837752270080772
4.821512175419715,530330014001,8.400911645066975e-05,-0.43310277014401777,0.21131476502514235
4.6755706369037116,530330014002,6.584835758541383e-05,-0.5223116661773997,0.1944212439643051
4.443065796225962,530330014003,6.66654779232919e-05,-0.6644336444036661,0.16750755329970077
4.5728977739077825,530330014004,4.394690270623438e-05,-0.5850719526153083,0.1825363057141305
4.624390373994873,530330100021,,-0.5535963490663293,0.18849685219660536
4.217397872676812,530330100022,6.353850029135273e-05,-0.8023764572222231,0.14138527270708573
4.6761617086382,530330100023,5.296809104968522e-05,-0.5219503649505767,0.19448966370892737
4.681760731590513,530330100024,9.12956450867517e-05,-0.5185278804302655,0.1951377808462881
5.517636140672033,530330099001,7.542142596334616e-05,-0.007586833598442828,0.29189487256357266
5.600397543664429,530330099002,7.202976525074137e-05,0.0430022822228618,0.30147495181101164
5.517089550463984,530330099003,9.593408329514821e-05,-0.007920944842838982,0.29183160179580353
6.770756658702976,530330099004,9.723621946994946e-05,0.7584013774828132,0.4369503384602925
7.115636225011412,530330056001,4.791264006008051e-05,0.9692140473209705,0.47687201035800986
7.219127936139019,530330056002,4.7624315969249344e-05,1.0324748666338155,0.4888517347006074
6.595360237746739,530330056003,3.3358160175030494e-05,0.651187754542992,0.41664725572216765
6.492556973557832,530330056004,3.821601317441062e-05,0.5883477584721352,0.4047472228298347
5.718174777639675,530330056005,4.232725465866016e-05,0.11499533593213737,0.3151083025546026
5.143374222517724,530330013001,8.572966673321987e-05,-0.23635989495835538,0.2485720347964771
5.297537126490976,530330013002,8.734844483831246e-05,-0.14212556926467382,0.26641722329835366
4.7481854085033905,530330013003,7.385892323483543e-05,-0.4779248269266049,0.20282679584364577
4.3998561953488275,530330098001,6.470388590560397e-05,-0.6908461437612053,0.1625058086979183
4.621797994419863,530330098002,3.884314403665638e-05,-0.5551809789279695,0.1881967702638435
4.938255289686135,530330098003,4.382520496171323e-05,-0.3617418372039815,0.22482841082894633
4.638286282646956,530330098004,7.970085164443858e-05,-0.5451022720349493,0.19010537865083138
4.682021271331869,530330098005,7.436071649133832e-05,-0.5183686217097155,0.1951679397280741
5.203927638805622,530330012001,5.04160936317232e-05,-0.1993457352268488,0.2555814196759785
4.690922567372348,530330012002,9.368130139151046e-05,-0.5129275745540398,0.19619831280525044
7.864242115999872,530330110011,0.00013282331884368663,1.4268103271617743,0.5635271841644279
4.715015732070008,530330012004,0.0001200902418292587,-0.49820027589401467,0.19898722670447944
4.889222038195315,530330012005,,-0.3917141280192083,0.2191525472251741
7.749773144916674,530330110012,0.0005230113795288051,1.3568394974429314,0.5502767827127923
5.064358463139503,530330054001,4.8025065262175555e-05,-0.28465943143746025,0.239425534021116
5.3151377783931775,530330054002,5.59022659775858e-05,-0.13136691383573268,0.26845459378668585
4.8076561198084775,530330054003,7.15721666718228e-05,-0.4415724864223626,0.20971085177557144
4.92564356001354,530330097012,7.790579291593183e-05,-0.3694509410862889,0.22336853502522372
5.462698886717142,530330097013,5.398118793766108e-05,-0.04116803211296931,0.28553558879728747
5.472536011992904,530330097014,3.609356563666975e-05,-0.035154945674959755,0.2866742891612415
5.163056886191524,530330011001,7.781633208081974e-05,-0.22432857943852147,0.2508504093887132
5.7436056711925865,530330011002,7.783810786176418e-05,0.1305403408845754,0.31805206579158474
4.569803854556162,530330097021,3.77501073368716e-05,-0.586963155987432,0.1821781678442779
4.740854576349505,530330097022,3.9490757081558594e-05,-0.48240590510423736,0.2019782124406994
4.953299449570937,530330097023,5.083332605980649e-05,-0.3525458748431647,0.2265698535630767
4.7541551804000335,530330097024,4.754945554058167e-05,-0.4742757167014703,0.2035178291730859
4.872672224682571,530330097025,6.257247631604662e-05,-0.4018304431412961,0.21723681695418065
4.197952716409056,530330096002,7.995493475581508e-05,-0.8142625928727173,0.1391343908794656
4.919541698279076,530330096003,4.840680674242011e-05,-0.3731807931531849,0.22266221158386718
4.826890489668832,530330096004,8.407155532019792e-05,-0.42981519704068427,0.21193733393844247
5.130603674895113,530330096005,4.5057673644312654e-05,-0.2441660786312096,0.24709377495753929
5.08022554168463,530330010001,8.367693976270532e-05,-0.27496044803164593,0.24126223403333813
5.724379649702883,530330010002,5.5521434175764723e-05,0.11878815456633667,0.3158265499976918
4.592893465948849,530330053011,0.0001568349003424665,-0.5728492939360492,0.18485091503000212
4.333080802599982,530330053012,0.0003002740485957741,-0.7316635774397381,0.15477619644893822
4.166254815650119,530330053013,0.00026994378975620176,-0.8336383974725187,0.13546518772112895
4.365691106941158,530330053014,,-0.7117300528300197,0.15855101524823134
5.846713923206983,530330095001,5.1074618574680585e-05,0.19356676521631133,0.32998740267142934
4.732267575990167,530330095002,6.707677486428532e-05,-0.4876548344363807,0.20098422078558212
4.955662682671362,530330095003,3.5526716442561085e-05,-0.35110131410944767,0.2268434105541819
4.727756810286257,530330095004,,-0.4904121058260263,0.20046207530051757
4.463424841864271,530330053021,,-0.6519888805334569,0.16986422275629684
4.606345569886593,530330053022,0.00011507838234048039,-0.5646264990154597,0.18640806869232235
5.166427156220625,530330053023,,-0.22226845268031561,0.2512405363415759
11.174963073678162,530330260011,0.000159629474556321,3.450536846097118,0.946761010488386
4.451324428964501,530330052002,,-0.6593854345736089,0.1684635346297655
4.529417416529243,530330052003,8.658973772752754e-05,-0.6116499558371333,0.17750321958542326
4.358688018703625,530330052004,4.876574943029226e-05,-0.7160107927540144,0.15774036997318042
4.1766616166422805,530330052005,0.00019263249687565502,-0.8272770884361061,0.13666983112508854
8.82942744411171,530330265001,0.0002205818499383739,2.0167939498096366,0.6752525971884958
6.292292685754604,530330009002,4.5169231519163853e-05,0.46593328887355456,0.38156555023587063
5.2302188468236395,530330031005,5.3356407420347936e-05,-0.18327485049779585,0.2586247689573658
4.255825608763959,530330094001,7.640167029500691e-05,-0.7788869425284978,0.1458334906408533
4.791270860451829,530330094002,0.00010807114714931383,-0.4515882154141943,0.20781416953661813
5.553485969610066,530330102003,9.291707004841235e-05,0.014326897715256156,0.2960446838260164
4.169739062455875,530330094004,7.112313755151543e-05,-0.8315086007456244,0.1358685081012806
4.89108540646297,530330094005,9.32650541124403e-05,-0.3905751169620995,0.2193682421629816
4.432348171954108,530330051001,5.6524316691122595e-05,-0.670984948707532,0.16626693042289825
4.606192460376435,530330051002,3.913164848152461e-05,-0.5647200894388054,0.1863903454398421
4.980844973197083,530330051003,5.1257917765491236e-05,-0.3357082713867612,0.2297583966484921
5.16605836221954,530330008001,6.563012920693494e-05,-0.2224938833975404,0.2511978464447323
5.24608510592694,530330008002,5.590460560408605e-05,-0.17357636798776105,0.2604613741147721
9.42882198779011,530330264004,0.00020608488294717795,2.383182615255418,0.7446357519115879
8.746384975124197,530330264005,0.00020000939635505602,1.9660330282955059,0.6656399830345713
4.135461697165958,530330052001,,-0.8524611406978541,0.1319007179962604
5.630732925972958,530330093001,0.00011369489785001395,0.061545227528304644,0.30498643610211007
4.882160838813266,530330093002,4.312461568552713e-05,-0.39603038922865896,0.21833517527138777
4.655575029710625,530330093003,6.755823716621046e-05,-0.5345342729920921,0.1921066444700453
4.800002705123235,530330050001,7.566429078648646e-05,-0.4462507478817025,0.2088249277029107
4.707072817688743,530330050002,5.139905539390254e-05,-0.5030554982689842,0.19806779147891737
4.749369342244934,530330050003,7.789495559787546e-05,-0.47720113014271626,0.20296384256660607
4.805345449213817,530330007001,9.992249389939767e-05,-0.4429849175570654,0.20944337917830766
4.892455412223782,530330007002,0.00011542383229013565,-0.38973768093994876,0.21952682772682505
4.837704909267672,530330007003,6.725674619195342e-05,-0.4232047251800735,0.21318916139696759
4.612936056325222,530330007004,6.362799783271705e-05,-0.5605979679646609,0.1871709530814021
3.2970103097111623,530330074021,4.473152321085609e-05,-1.3649767919173141,0.03484544287386919
3.3317465441936944,530330092001,0.00012351496817319247,-1.34374376147202,0.03886634956549275
3.404797581443576,530330092002,0.00017745159891745414,-1.2990902484734521,0.0473224015493599
5.614865751689548,530330102004,8.964745343384546e-05,0.05184618560106711,0.30314972500766474
5.195774835939894,530330049001,7.981766732546194e-05,-0.20432925500212923,0.2546376887250956
4.6378926775768,530330049002,7.303515461757495e-05,-0.5453428688803632,0.19005981673878114
4.6284940090416695,530330049003,6.546808036646173e-05,-0.5510879422345866,0.1889718701099011
5.049264735790555,530330049004,6.616261899854465e-05,-0.2938856926343771,0.23767835358538258
5.038981000548494,530330049005,7.485156933692654e-05,-0.30017177593439104,0.23648795570646225
4.635351363711846,530330017021,8.052993441884508e-05,-0.5468962840812175,0.18976564593767586
5.143767214854393,530330006001,5.972747150441626e-05,-0.2361196726552308,0.24861752578131788
5.33344687116643,530330006002,0.0001216557231927737,-0.12017521358176064,0.270573970130905
5.172114001358595,530330006003,0.00010292405952690526,-0.21879228556689706,0.2518988193711019
5.086716856911941,530330006004,9.652747240985544e-05,-0.2709925368315757,0.24201363881925583
5.246344514883363,530330006005,7.702476370514143e-05,-0.17341780047600944,0.2604914021020968
5.465612968206111,530330006006,0.00010367745720252141,-0.03938675725986277,0.28587290946354516
5.499658409561419,530330009001,4.517936092227661e-05,-0.018575984198544157,0.2898138531209147
3.422020026803286,530330091001,0.00012137739155839392,-1.2885627773150847,0.04931599258835993
3.312083011909013,530330091002,0.00011499630065908698,-1.355763382650954,0.03659018953484262
5.50102019783562,530330048001,4.8108194942984783e-05,-0.017743571235051856,0.28997148746631457
5.062557306936158,530330048002,4.9490345431324944e-05,-0.2857604144620188,0.23921704046565215
4.86308186533356,530330048003,7.01879227320019e-05,-0.40769269030401806,0.21612668107860367
5.1485681789542665,530330048004,4.493132665832114e-05,-0.23318501325941648,0.24917326329757436
5.327725157180889,530330005001,4.3155959761640973e-05,-0.12367269478731145,0.26991165084400626
5.280669047858732,530330005002,4.2944583838688936e-05,-0.1524364285874415,0.26446465212137904
5.455510606409068,530330005003,4.81033105235728e-05,-0.045561973393720194,0.2847035065401696
4.1121682260375705,530330090001,6.974634297411298e-05,-0.8666996149888527,0.12920437294543535
3.7694085747095123,530330090002,0.00012980329830069242,-1.0762164558463985,0.08952809265268777
4.379817005604805,530330016003,6.225570340050347e-05,-0.7030953910464237,0.16018616428807375
4.946391106889663,530330047001,6.653975275899939e-05,-0.35676870016269646,0.22577017559771942
4.619086809237187,530330047002,7.266017702787e-05,-0.5568382304517505,0.1878829359405309
4.536149512878369,530330047003,5.605021567988245e-05,-0.6075348636611654,0.17828249608623306
4.5994951806439754,530330047004,6.689894048210583e-05,-0.5688138994495442,0.18561509915039578
5.390632185190146,530330089001,6.81813907473156e-05,-0.08521985553050543,0.27719347898803753
4.881698935459976,530330089002,6.191684347473115e-05,-0.3963127343967316,0.2182817074643041
5.069282436972006,530330004011,0.00016636055669409254,-0.2816495805467441,0.23999551057808702
4.7250754294957495,530330089004,5.505436207044536e-05,-0.49205113897997693,0.20015169099652041
5.082884974597661,530330004013,0.00019678683755506915,-0.273334830838222,0.2415700777520149
5.291912074423586,530330046001,6.207224250993681e-05,-0.1455639644615773,0.26576609315038463
5.02839663375778,530330046002,3.997068952060266e-05,-0.3066416246574702,0.2352627581025947
5.013786538851594,530330046003,3.217866537215446e-05,-0.31557225846314907,0.23357156073337262
4.621450300046024,530330004021,9.49112012733802e-05,-0.5553935121900043,0.18815652276277622
5.723500721717785,530330004022,9.429952385974088e-05,0.11825089700388539,0.315724809337848
5.219574769473647,530330101001,4.407554268349814e-05,-0.1897811981719545,0.2573926595338684
5.126132937107449,530330004024,5.9394216690768005e-05,-0.24689888237267843,0.24657626291990167
5.088359640353374,530330003001,5.701920160540122e-05,-0.269988361469836,0.24220379987243124
4.581897608512827,530330003002,9.36157040766354e-05,-0.5795706723234672,0.18357808516219148
4.510851490585239,530330088001,4.707416338439689e-05,-0.6229986491162609,0.17535411341497828
4.181792237194105,530330088002,5.569586785444854e-05,-0.8241409217213482,0.13726372815556218
3.9779820200581875,530330088003,5.440379774876152e-05,-0.9487228923919209,0.1136715950959133
4.753752975324195,530330045001,7.207537577662133e-05,-0.4745215704259096,0.20347127176394425
4.626757336459064,530330045002,4.5956802272881245e-05,-0.5521495087045654,0.1887708408817022
5.103450161714097,530330002001,6.18358781801662e-05,-0.2607640599800269,0.2439506091977175
4.59263607307162,530330002002,9.014962297180673e-05,-0.573006629089961,0.1848211204147294
6.002005517404941,530330002003,0.00014374618342319467,0.2884910192877083,0.3479632431609176
5.250299052235687,530330002004,9.274409037685631e-05,-0.17100053178670555,0.2609491611522388
5.377955183920611,530330002005,6.794932907527893e-05,-0.092968857629349,0.2757260476445502
5.085542836473855,530330002006,4.9386636120975107e-05,-0.2717101739640008,0.24187773961469528
3.7449677865045365,530330087001,5.491485966865833e-05,-1.0911562444502612,0.08669893945557423
3.9232020975814765,530330087002,8.47532134968684e-05,-0.9822079197435116,0.10733052329770236
3.7337718435918723,530330087003,6.0754562996074526e-05,-1.0979999280063448,0.085402948613527
4.238368099754023,530330080015,4.2985640903686854e-05,-0.7895580997747838,0.1438126897151678
5.15977262576626,530330044001,4.9706537783690364e-05,-0.2263361315707182,0.2504702385118838
4.590805308715018,530330044002,7.429168113022958e-05,-0.5741257105304504,0.18460919955566366
4.918629204425833,530330044003,7.08516980510985e-05,-0.3737385683425711,0.2225565854935546
4.384113902965261,530330044004,0.00014752543946917985,-0.700468849804,0.16068355335765083
4.98283028319632,530330001001,4.42837158163932e-05,-0.3344947216659838,0.22998820700012623
5.208493273917657,530330001002,0.00013259999816128516,-0.1965549241104424,0.2561099165912883
4.720913116355547,530330001003,6.811027333053027e-05,-0.4945954136529618,0.19966988077709408
5.535953981838277,530330001004,0.0001569283664357679,0.0036102142384638576,0.2940152615815155
4.43726187163386,530330001005,0.00015158077464758702,-0.6679813780426788,0.16683571769121536
3.733928079473338,530330086001,6.347728837816276e-05,-1.0979044265428954,0.08542103376036617
3.5967771601008174,530330086002,8.21933526135374e-05,-1.1817399282896734,0.06954507432830366
3.7351853323142103,530330086003,,-1.097135912389149,0.08556656756494332
5.719600795672625,530330043011,0.00021206834649694557,0.11586701027336181,0.31527337184137144
5.355760043053187,530330043012,5.409413158820684e-05,-0.10653596151369786,0.2731568402516121
5.3950018009550185,530330043013,5.553942099933798e-05,-0.08254886410175884,0.277699285605552
3.2807826880682205,530330085001,6.147180430106754e-05,-1.3748961625552734,0.03296700805140586
3.4812277458070384,530330085002,0.00013426827881867222,-1.2523711946944847,0.05616960574143999
3.512914909116289,530330085003,0.0002853672359481835,-1.2330019535175616,0.05983756598200104
5.054361054190232,530330043021,,-0.29077049361089985,0.23826827995653865
5.631707950702327,530330043022,0.0002373002124164652,0.06214122562861747,0.3050993004789552
6.009653762354331,530330042001,5.316727003106984e-05,0.29316612067053477,0.3488485688087406
5.643800842390686,530330042002,5.2312116264628645e-05,0.06953318221849157,0.30649911798465673
5.756528742445337,530330042003,6.798087444301334e-05,0.1384397568530603,0.31954798106422727
5.202658929622845,530330042004,4.272113825642431e-05,-0.2001212522368366,0.25543455973797
5.329997938574426,530330042005,3.463892947103375e-05,-0.1222834239799435,0.27017473756166605
3.441193012385521,530330084001,7.729418256374065e-05,-1.2768430099695625,0.05153536918960838
3.2951339859125746,530330084002,6.747215661521374e-05,-1.3661237222318443,0.03462824826340593
3.5642475949368833,530330084003,7.217237526776135e-05,-1.2016240998985832,0.06577960152470884
6.366710271205016,530330041001,7.895135180719282e-05,0.5114221244100741,0.39017978755231036
6.781732796703713,530330041002,4.0533040391872226e-05,0.7651107020775267,0.4382208856969983
6.838258406411434,530330041003,2.969612650511429e-05,0.7996628062345393,0.4447640302176335
5.969351181379723,530330041004,5.956873031869557e-05,0.2685305796682967,0.3441833274564578
