,block_group,driving,bicycling,transit,walking,mode_index
85,530330063001,0.8685714285714285,0.96,0.5257142857142857,0.08,0.6085714285714285
86,530330017024,0.7171428571428572,0.92,0.22285714285714286,0.36,0.555
87,530330049003,0.8942857142857142,0.96,0.4942857142857143,0.2,0.6371428571428571
88,530330063002,0.9371428571428572,0.96,0.5142857142857142,0.08,0.6228571428571429
89,530330062001,0.9685714285714285,0.96,0.5457142857142857,0.12,0.6485714285714286
90,530330103002,0.7971428571428572,0.92,0.40285714285714286,0.44,0.64
91,530330074013,0.9971428571428571,1.0,0.5028571428571429,0.48,0.745
92,530330033003,0.7342857142857143,0.92,0.17142857142857143,0.4,0.5564285714285715
93,530330110011,0.8142857142857143,0.92,0.3457142857142857,0.32,0.6
94,530330039001,0.7714285714285715,0.96,0.4142857142857143,0.24,0.5964285714285713
95,530330049005,0.9057142857142857,0.96,0.6314285714285715,0.36,0.7142857142857143
96,530330060002,0.9171428571428571,0.96,0.42857142857142855,0.28,0.6464285714285714
97,530330058023,0.82,0.96,0.5428571428571428,0.12,0.6107142857142857
98,530330059001,0.8428571428571429,0.92,0.5514285714285714,0.04,0.5885714285714285
99,530330079004,0.9771428571428571,1.0,0.5028571428571429,0.52,0.75
100,530330091002,0.94,0.88,0.5857142857142857,0.48,0.7214285714285714
101,530330092001,0.9828571428571429,0.88,0.6114285714285714,0.56,0.7585714285714286
102,530330026003,0.8371428571428572,0.96,0.38857142857142857,0.44,0.6564285714285715
103,530330090002,0.9371428571428572,0.96,0.44571428571428573,0.48,0.7057142857142857
104,530330039002,0.7485714285714286,0.92,0.48857142857142855,0.16,0.5792857142857143
105,530330053021,0.92,0.96,0.6685714285714286,0.4,0.7371428571428571
106,530330006005,0.7514285714285714,0.8,0.26,0.12,0.4828571428571429
107,530330096001,0.7942857142857143,0.84,0.04857142857142857,0.08,0.4407142857142857
108,530330069001,0.8628571428571429,0.96,0.28285714285714286,0.4,0.6264285714285714
109,530330041002,0.7485714285714286,0.88,0.49714285714285716,0.04,0.5414285714285715
110,530330064003,0.9571428571428572,1.0,0.6257142857142857,0.44,0.7557142857142857
111,530330016003,0.6257142857142857,0.92,0.2914285714285714,0.36,0.5492857142857143
112,530330033005,0.64,0.92,0.13428571428571429,0.4,0.5235714285714286
113,530330060004,0.9,0.96,0.5914285714285714,0.12,0.6428571428571428
114,530330119002,0.6828571428571428,0.72,0.4142857142857143,0.0,0.4542857142857143
115,530330030002,0.6571428571428571,0.92,0.24,0.36,0.5442857142857143
116,530330027003,0.8314285714285714,0.92,0.41714285714285715,0.36,0.6321428571428571
117,530330063003,0.8857142857142857,0.96,0.44,0.08,0.5914285714285714
118,530330024002,0.7742857142857142,0.92,0.3742857142857143,0.16,0.5571428571428572
119,530330114022,0.6885714285714286,0.88,0.30857142857142855,0.36,0.5592857142857143
120,530330033002,0.8114285714285714,0.92,0.22,0.4,0.5878571428571429
121,530330012002,0.78,0.88,0.3485714285714286,0.32,0.5821428571428572
122,530330008002,0.72,0.68,0.3914285714285714,0.16,0.4878571428571428
123,530330073001,0.9971428571428571,1.0,0.54,0.32,0.7142857142857143
124,530330118006,0.6314285714285715,0.88,0.3028571428571429,0.36,0.5435714285714286
125,530330057003,0.7028571428571428,0.92,0.2571428571428571,0.12,0.5
126,530330099001,0.8142857142857143,0.84,0.42,0.12,0.5485714285714286
127,530330118003,0.7628571428571429,0.84,0.28,0.4,0.5707142857142857
128,530330005002,0.6485714285714286,0.84,0.24285714285714285,0.08,0.45285714285714285
129,530330052001,0.9171428571428571,0.96,0.4657142857142857,0.4,0.6857142857142857
130,530330071001,0.8942857142857142,0.96,0.46285714285714286,0.36,0.6692857142857142
131,530330119004,0.7714285714285715,0.8,0.40285714285714286,0.04,0.5035714285714286
132,530330105005,0.7428571428571429,0.84,0.4114285714285714,0.32,0.5785714285714285
133,530330059004,0.8428571428571429,0.92,0.49142857142857144,0.2,0.6135714285714287
134,530330084002,0.9885714285714285,1.0,0.5028571428571429,0.64,0.7828571428571428
135,530330097011,0.7514285714285714,0.84,0.36,0.12,0.5178571428571429
136,530330032002,0.6114285714285714,0.92,0.32,0.36,0.5528571428571429
137,530330017023,0.6971428571428572,0.92,0.33714285714285713,0.36,0.5785714285714286
138,530330035001,0.8857142857142857,0.92,0.5314285714285715,0.08,0.6042857142857143
139,530330040002,0.7428571428571429,0.92,0.49142857142857144,0.04,0.5485714285714286
140,530330099002,0.8657142857142858,0.88,0.6314285714285715,0.12,0.6242857142857143
141,530330104021,0.9028571428571428,0.92,0.5857142857142857,0.08,0.6221428571428572
142,530330050003,0.9057142857142857,0.96,0.48,0.32,0.6664285714285714
143,530330028003,0.8771428571428571,0.92,0.5428571428571428,0.16,0.625
144,530330032001,0.6,0.92,0.33714285714285713,0.32,0.5442857142857143
145,530330030003,0.7257142857142858,0.92,0.26,0.36,0.5664285714285715
146,530330080015,0.9371428571428572,0.96,0.5028571428571429,0.36,0.6900000000000001
147,530330075001,0.98,1.0,0.44857142857142857,0.52,0.7371428571428571
148,530330100013,0.8885714285714286,0.92,0.5714285714285714,0.36,0.6849999999999999
149,530330063004,0.9371428571428572,0.96,0.46,0.04,0.5992857142857143
150,530330034003,0.8571428571428571,0.92,0.46,0.2,0.6092857142857143
151,530330050002,0.9028571428571428,0.96,0.5771428571428572,0.36,0.7
152,530330034001,0.8571428571428571,0.92,0.3057142857142857,0.16,0.5607142857142857
153,530330047001,0.8285714285714286,0.92,0.3742857142857143,0.4,0.6307142857142857
154,530330016001,0.6057142857142858,0.92,0.10857142857142857,0.28,0.4785714285714286
155,530330073003,0.9942857142857143,0.96,0.6285714285714286,0.4,0.7457142857142857
156,530330008001,0.72,0.68,0.4,0.4,0.5499999999999999
157,530330110013,0.8114285714285714,0.88,0.21142857142857144,0.4,0.5757142857142857
158,530330079003,0.9485714285714286,1.0,0.4114285714285714,0.52,0.72
159,530330115001,0.7485714285714286,0.84,0.44285714285714284,0.24,0.5678571428571428
160,530330077004,0.9514285714285714,1.0,0.6142857142857143,0.36,0.7314285714285714
161,530330026001,0.8342857142857143,0.96,0.3514285714285714,0.36,0.6264285714285714
162,530330062002,0.96,0.96,0.58,0.16,0.665
163,530330006004,0.7685714285714286,0.84,0.3628571428571429,0.2,0.5428571428571429
