key,cost,relative_cost,scaled,relative_scaled,average_duration,fastest,direct_cost,cheapest
530330102004,7.360233472834635,2.4281282832759024,0.3428964132360105,0.7297957168885041,21.664497041420116,15.292857142857141,2.2690766681009067,1.3382837609873037
530330086003,6.233677720288102,2.901571053621435,0.6957782461911195,0.9000404786869306,18.757534611288605,11.370666666666668,1.8256570866352804,0.66
530330030001,7.433934624491133,2.4765360715146683,0.31981029661137095,0.7472026198852121,22.678489159891598,15.545652173913044,2.1044896719166073,1.3041702921068987
530330106002,7.126298827891252,2.7892622274241825,0.41617399946529365,0.8596554721741946,20.929614873837977,13.403787878787876,2.207839332539327,1.1871464489519183
530330095002,7.351156452379309,2.967527237546078,0.34573969516751357,0.9237575898663641,21.689179894179894,15.542666666666667,2.254199177247033,0.7311025481665631
530330076001,6.048173082520231,2.612509061389094,0.7538856380793839,0.796096996823943,17.71431492842536,12.213999999999999,1.8853090743402716,0.5653740211311374
530330048001,7.328599483484495,2.742327743273184,0.35280543027340616,0.8427783529638047,22.059774011299435,14.042,2.1445525908291283,1.2864017402113115
530330076002,6.184607490921554,2.719474592641048,0.7111489834522388,0.8345606138210736,18.176937367303605,12.313333333333333,1.9130272096052066,0.5714995649471721
530330107012,7.888109101806412,2.821983540726377,0.17754488127425982,0.87142169300971,23.499592668024437,16.089682539682535,2.365704824820669,1.285050164254639
530330035003,6.7223724178809015,1.2284114690514012,0.5426997320987896,0.2983908754666933,20.99925925925926,18.433333333333334,1.7875464919549757,1.1621276154961675
530330010001,7.278107968646524,2.2193637873655043,0.3686213703761728,0.6547263228574254,20.717656153370438,16.244202898550725,2.4094587726044705,1.2413565001215987
530330051003,7.154977458532983,2.1105401392870746,0.4071907177017232,0.6155945476871619,21.04029569892473,15.558666666666667,2.2105079692856715,1.3881506525792418
530330088001,6.6842383961370615,2.413781281987487,0.5546448164503609,0.7246366945739688,20.350136165577343,15.588666666666665,1.9019563972263862,0.6071204474829086
530330093001,7.808590919795514,3.17955383672114,0.20245312195194853,1.0,21.40200980392157,16.6,2.7791186158739443,0.7280370830743733
530330106003,7.062242134911591,2.447793576141793,0.43623909005722317,0.736867137785282,20.766699735449734,14.490151515151513,2.1820676970809036,1.2092629527091925
530330095004,7.332822960222001,2.496992628753178,0.35148247026081436,0.754558570661996,21.660140056022406,16.551333333333336,2.2426900470567346,0.946266998135488
530330067002,6.690007542673681,2.7370271987747783,0.5528376915035246,0.8408723360340827,20.29955629506378,13.629333333333333,1.919611813333692,0.7500870105655687
530330013001,7.341227041963732,2.172897972148111,0.34884997935867923,0.6380177317901641,21.16147021546261,14.489333333333335,2.3682815413300187,1.7633357364822873
530330260011,8.06365644864959,1.5756510335079117,0.12255650685568598,0.42325436613684037,22.97396331738437,19.812962962962963,2.6647750690642646,1.8319591188453836
530330082003,5.697258313521384,2.5605349801880504,0.8638060273858306,0.7774076944879795,16.89567387687188,11.007333333333333,1.7267749524564924,0.55
530330049002,6.656024136935349,2.843976421394294,0.5634826387064411,0.8793300886281249,19.92619825708061,12.711805555555557,1.9733675465214053,0.8247734099854984
530330106006,7.144989509640485,2.534134285553752,0.41031933845988755,0.7679142979238102,21.30695858791582,14.826984126984124,2.137854241480268,1.1265139542454645
530330058014,7.632712588276893,1.6226114773384237,0.2575451738660094,0.44014082015965517,23.008115183246076,18.84583333333333,2.2258055202140663,1.5813302776051377
530330054001,7.179345084109535,2.2255419185822944,0.39955781328595863,0.6569479102239285,21.083959694989108,15.277333333333333,2.2246145557870967,1.3636298321939093
530330094001,6.584377784570507,2.620353257949418,0.5859251108964791,0.7989176827833837,19.215255076770678,13.835333333333333,2.0687928415293984,0.7127211932877563
530330044003,7.101394709302752,2.694012915918317,0.42397495471830793,0.825404877668452,21.01053962900506,14.422222222222222,2.1639178964865633,1.0181595711622127
530330099003,7.504972678401505,1.9936817454548865,0.29755836756410403,0.5735735671838839,21.5954802259887,17.01111111111111,2.430034825294161,1.5136798218355088
530330052003,6.8298830415974825,2.1956933109158996,0.5090231511808052,0.6462146824285787,19.79721393034826,14.720666666666666,2.1775377679656414,1.1748330640149163
530330007003,6.9846195416084,2.126522908989346,0.46055355735424,0.6213417741552236,19.308854166666663,14.677536231884057,2.447038812441734,1.4088756181263005
530330097012,6.749463789280289,1.8105079851231163,0.5342136427285358,0.5077063174365807,19.07118997912317,15.431746031746028,2.2677341441863423,1.3124954866968541
530330042004,7.471829332378241,2.094934502514973,0.3079401748279854,0.6099829340320623,21.504262198706645,16.87708333333333,2.4183277156821803,1.410780246529936
530330061001,6.7352693341219085,2.334645634101191,0.5386599076761567,0.6961803945351405,20.148279569892473,15.133333333333335,2.000423635197177,0.8442903666873834
530330110023,7.480373642779587,1.8706180450998684,0.3052637587616266,0.5293212273758805,20.793675352877305,15.672666666666668,2.5938599348534206,1.9266789310130517
530330079001,6.457592927454351,2.831368378044778,0.6256391442845008,0.8747963762742197,19.755676733780756,13.34,1.8150088950158711,0.49132454940957115
530330058012,7.885720774372226,2.190316475635953,0.17829299991886982,0.6442812321811584,25.013543859649126,19.556666666666665,2.0075379673546827,1.0995876320696083
530330021002,8.16118613230904,2.6184301140782553,0.09200635125133005,0.7982261416072216,22.98,17.19333333333333,2.7608861323090403,1.502322684897452
530330065001,7.127913273999485,3.009631581609455,0.4156682910699544,0.9388978443484786,21.34470304975923,15.034722222222221,2.1119080573060645,0.5851219701678061
530330002006,7.7132028984613665,2.2219223456830646,0.23233242418290023,0.6556463520111128,21.399338624338625,16.28333333333333,2.68435832174179,1.6646972194449698
530330100024,6.762754496107971,2.7722539077508133,0.5300504675141535,0.853539469327069,19.535555555555558,13.678666666666668,2.1718989405524156,0.7760139216904911
530330111022,7.402570038556027,2.2958352442173613,0.3296349258404524,0.6822246093908146,21.912966878083154,15.43409090909091,2.253022822206484,1.4797234307022995
530330116004,7.048679302442716,0.9579899085033239,0.4404875057888554,0.20115028580246336,21.80236966824645,19.534848484848485,1.9251224304048025,1.5
530330004013,7.114191927216123,1.332068139824549,0.4199663597563733,0.3356646629863827,19.83197633959638,17.521739130434785,2.453677487410975,1.664515091739401
530330033004,6.604554986810305,1.0641413617467408,0.5796048128604601,0.23932116938949763,21.265511111111113,17.55,1.6071598756991923,1.416163625063563
