origin,orig_lon,orig_lat,distance,destination,weight,dest_lon,dest_lat
530330043011,-122.297866219141,47.66455603855493,5.179748656,530330059001,40.36480440886046,-122.3696934298508,47.65382560734569
530330072001,-122.3426172194848,47.6199468279527,3.28705259,530330059001,476.114478465083,-122.3696934298508,47.65382560734569
530330082002,-122.3289515234472,47.60827315116061,5.3792104111986,530330059001,4.329178642152135,-122.3696934298508,47.65382560734569
530330082002,-122.3289515234472,47.60827315116061,5.280410758,530330059001,24.246192033731344,-122.3696934298508,47.65382560734569
530330085003,-122.3255043490313,47.60326150454414,5.572455128,530330059001,21.0816491826749,-122.3696934298508,47.65382560734569
530330047003,-122.3776185718348,47.67025667944334,2.033126541000557,530330059001,0.0,-122.3696934298508,47.65382560734569
530330059001,-122.3696934298508,47.65382560734569,2.551971486518731,530330059001,0.0,-122.3696934298508,47.65382560734569
530330059001,-122.3696934298508,47.65382560734569,0.5859530342798059,530330059001,0.0,-122.3696934298508,47.65382560734569
530330059001,-122.3696934298508,47.65382560734569,0.313792355,530330059001,21.0808166303249,-122.3696934298508,47.65382560734569
530330059001,-122.3696934298508,47.65382560734569,0.313792355,530330059001,21.0808166303249,-122.3696934298508,47.65382560734569
530330059001,-122.3696934298508,47.65382560734569,0.313792355,530330059001,42.1616332606498,-122.3696934298508,47.65382560734569
530330059002,-122.3714754674574,47.64904696783596,0.331190743,530330059001,52.1936610268976,-122.3696934298508,47.65382560734569
530330070003,-122.3533944036729,47.62641138234245,3.09442758,530330059001,24.241895508621102,-122.3696934298508,47.65382560734569
530330087003,-122.3098409906366,47.60380919014882,7.151358839,530330059001,4.71607248336031,-122.3696934298508,47.65382560734569
530330071002,-122.3536075423068,47.62172846072666,3.328684447,530330059001,26.0968305134488,-122.3696934298508,47.65382560734569
530330071002,-122.3536075423068,47.62172846072666,3.656768335,530330059001,30.011355091495638,-122.3696934298508,47.65382560734569
530330077001,-122.2940673686549,47.61919647431198,6.20128258,530330059001,24.242939124873633,-122.3696934298508,47.65382560734569
530330082001,-122.3331140034463,47.61079107906028,4.46765749,530330059001,476.114478465083,-122.3696934298508,47.65382560734569
530330071001,-122.3635611942237,47.62344922510952,2.687429575,530330059001,21.0809842946326,-122.3696934298508,47.65382560734569
530330004013,-122.3518712027669,47.72579703332528,5.952114650441422,530330059001,4.329178642152135,-122.3696934298508,47.65382560734569
530330004013,-122.3518712027669,47.72579703332528,6.402608764813489,530330059001,4.329178642152135,-122.3696934298508,47.65382560734569
530330004013,-122.3518712027669,47.72579703332528,6.228624830987036,530330059001,4.329178642152135,-122.3696934298508,47.65382560734569
530330004013,-122.3518712027669,47.72579703332528,6.382101541,530330059001,21.96388486648269,-122.3696934298508,47.65382560734569
530330070004,-122.3592050374513,47.63095039455159,1.86,530330059001,26.51080323682094,-122.3696934298508,47.65382560734569
530330069001,-122.3649740067086,47.63717491384239,2.133788014,530330080012,285.31137333357987,-122.3461204448299,47.61431593731511
530330067001,-122.3415642733391,47.63238167734199,2.093399546647578,530330080012,0.0,-122.3461204448299,47.61431593731511
530330058022,-122.3754112912049,47.63749883807252,2.794926758,530330080012,29.171940467152382,-122.3461204448299,47.61431593731511
530330058022,-122.3754112912049,47.63749883807252,2.794926758,530330080012,29.171940467152382,-122.3461204448299,47.61431593731511
530330073003,-122.3363612588617,47.61987671863449,0.62,530330080012,25.400620548157,-122.3461204448299,47.61431593731511
530330093002,-122.3353433130898,47.58945890857957,1.588224767358626,530330080012,0.0,-122.3461204448299,47.61431593731511
530330093002,-122.3353433130898,47.58945890857957,3.888540921021236,530330080012,0.0,-122.3461204448299,47.61431593731511
530330109002,-122.3286362213322,47.54908852514384,6.313131313131313,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081002,-122.3342988711973,47.60683499215727,0.6891006521912033,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081002,-122.3342988711973,47.60683499215727,1.042039489382009,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081002,-122.3342988711973,47.60683499215727,1.592574365704287,530330080012,293.3876200882954,-122.3461204448299,47.61431593731511
530330081002,-122.3342988711973,47.60683499215727,1.227829475860972,530330080012,4.366623155770833,-122.3461204448299,47.61431593731511
530330047004,-122.3829663505432,47.66711567368115,5.222624870754792,530330080012,0.0,-122.3461204448299,47.61431593731511
530330106003,-122.3855786287871,47.5430758909937,7.512377714149367,530330080012,0.0,-122.3461204448299,47.61431593731511
530330090001,-122.3042700628985,47.59740074124225,6.209362324027678,530330080012,5.545843192772175,-122.3461204448299,47.61431593731511
530330049003,-122.3525715108506,47.65362431585132,3.750596516344548,530330080012,0.0,-122.3461204448299,47.61431593731511
530330049003,-122.3525715108506,47.65362431585132,3.531252485484769,530330080012,0.0,-122.3461204448299,47.61431593731511
530330049003,-122.3525715108506,47.65362431585132,3.531252485484769,530330080012,0.0,-122.3461204448299,47.61431593731511
530330049003,-122.3525715108506,47.65362431585132,3.123010646,530330080012,14.940034044350003,-122.3461204448299,47.61431593731511
530330044004,-122.3146513750471,47.66672999484703,5.55505674,530330080012,28.527531204541145,-122.3461204448299,47.61431593731511
530330051001,-122.3323135599835,47.66266906533698,4.752245408,530330080012,23.2250000000002,-122.3461204448299,47.61431593731511
530330074014,-122.324848979453,47.62200176874272,2.110176568837986,530330080012,6.346607225137083,-122.3461204448299,47.61431593731511
530330074021,-122.323898886992,47.61989661705912,1.81316113894854,530330080012,0.0,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.7823063310268035,530330080012,0.0,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.3193847928099897,530330080012,0.0,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.4747275908693231,530330080012,0.0,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.3784150560725364,530330080012,136.499340523193,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.5822248071263819,530330080012,12.341741750920837,-122.3461204448299,47.61431593731511
530330072001,-122.3426172194848,47.6199468279527,0.4697566213314245,530330080012,12.341741750920837,-122.3461204448299,47.61431593731511
530330081003,-122.3410127061392,47.60888841545361,0.4598146822556271,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081003,-122.3410127061392,47.60888841545361,0.3548029507675177,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081003,-122.3410127061392,47.60888841545361,0.814617381,530330080012,27.0166754533388,-122.3461204448299,47.61431593731511
530330081003,-122.3410127061392,47.60888841545361,0.4765917044460352,530330080012,0.0,-122.3461204448299,47.61431593731511
530330081003,-122.3410127061392,47.60888841545361,1.019670126461465,530330080012,0.0,-122.3461204448299,47.61431593731511
530330080013,-122.3552198691512,47.61635585171848,0.682265358,530330080012,25.6054440972291,-122.3461204448299,47.61431593731511
530330080013,-122.3552198691512,47.61635585171848,0.5374860812852938,530330080012,0.0,-122.3461204448299,47.61431593731511
530330080013,-122.3552198691512,47.61635585171848,0.4,530330080012,0.0,-122.3461204448299,47.61431593731511
530330080013,-122.3552198691512,47.61635585171848,0.4790771892149845,530330080012,2.2945179530043953,-122.3461204448299,47.61431593731511
530330026003,-122.3120015556895,47.67761721778393,6.134176409766961,530330080012,136.499340523193,-122.3461204448299,47.61431593731511
530330026003,-122.3120015556895,47.67761721778393,6.187614332299371,530330080012,0.0,-122.3461204448299,47.61431593731511
530330026001,-122.3094854784732,47.68759086273829,6.554842679,530330080012,308.26148450144933,-122.3461204448299,47.61431593731511
530330026001,-122.3094854784732,47.68759086273829,6.554842679,530330080012,308.26148450144933,-122.3461204448299,47.61431593731511
530330070003,-122.3533944036729,47.62641138234245,1.253305694742703,530330080012,130.9706441382357,-122.3461204448299,47.61431593731511
530330080011,-122.3503929529057,47.61681952476887,0.218101221,530330080012,71.5480492430243,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.1391871470611628,530330080012,0.0,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.102526215,530330080012,27.0166754533388,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.102526215,530330080012,27.0166754533388,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.102526215,530330080012,27.0166754533388,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.102526215,530330080012,27.0166754533388,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.2485484,530330080012,25.4007250112067,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.336161711,530330080012,25.4007250112067,-122.3461204448299,47.61431593731511
530330080012,-122.3461204448299,47.61431593731511,0.225557673,530330080012,24.8065488671778,-122.3461204448299,47.61431593731511
530330051003,-122.3322862060588,47.65383817824955,4.103535353535354,530330080012,0.0,-122.3461204448299,47.61431593731511
530330080022,-122.3474339680912,47.61234815220084,0.316277936848803,530330080012,6.0337991881777,-122.3461204448299,47.61431593731511
530330080022,-122.3474339680912,47.61234815220084,0.3100642249264297,530330080012,6.0337991881777,-122.3461204448299,47.61431593731511
530330080014,-122.3510074683672,47.61486011912422,0.237985093,530330080012,25.4007250112067,-122.3461204448299,47.61431593731511
530330080014,-122.3510074683672,47.61486011912422,0.493368574,530330080012,28.7436293727752,-122.3461204448299,47.61431593731511
530330080014,-122.3510074683672,47.61486011912422,0.493368574,530330080012,28.7436293727752,-122.3461204448299,47.61431593731511
530330071002,-122.3536075423068,47.62172846072666,0.644361727,530330080012,45.8208495919044,-122.3461204448299,47.61431593731511
530330053021,-122.3152152241671,47.65590333095346,4.746033166308757,530330080012,12.9323725750457,-122.3461204448299,47.61431593731511
530330072002,-122.3440064789718,47.61711606771547,0.4063767597232164,530330080012,0.0,-122.3461204448299,47.61431593731511
530330072002,-122.3440064789718,47.61711606771547,0.429988732,530330080012,889.188759926746,-122.3461204448299,47.61431593731511
530330080021,-122.3425652722948,47.61176762240343,0.617642774,530330080012,8.00319634441885,-122.3461204448299,47.61431593731511
530330080021,-122.3425652722948,47.61176762240343,0.2914230891593096,530330080012,7.855312830726284,-122.3461204448299,47.61431593731511
530330074011,-122.3248209965693,47.62413021953009,1.484455319,530330080012,513.403580280168,-122.3461204448299,47.61431593731511
530330070005,-122.3585706008318,47.62574654632942,1.648497263,530330080012,45.8125388273043,-122.3461204448299,47.61431593731511
530330091002,-122.3257183863397,47.59751174158035,1.849822039290543,530330080012,0.0,-122.3461204448299,47.61431593731511
530330069001,-122.3649740067086,47.63717491384239,0.707120198,530330068002,590.7131761106318,-122.3589662852245,47.63595748735294
530330058014,-122.3842163377857,47.65593113617559,2.942192595243776,530330068002,196.19999995852626,-122.3589662852245,47.63595748735294
530330058014,-122.3842163377857,47.65593113617559,1.951726914817466,530330068002,0.0,-122.3589662852245,47.63595748735294
530330093003,-122.3292568649272,47.56955905025031,5.465579316,530330068002,26.728230359589837,-122.3589662852245,47.63595748735294
530330058022,-122.3754112912049,47.63749883807252,1.575796856,530330068002,45.8128946480259,-122.3589662852245,47.63595748735294
530330058022,-122.3754112912049,47.63749883807252,1.009106504,530330068002,339.66007630514065,-122.3589662852245,47.63595748735294
530330073003,-122.3363612588617,47.61987671863449,2.240664519207826,530330068002,8.952871256759998,-122.3589662852245,47.63595748735294
530330073003,-122.3363612588617,47.61987671863449,2.332006084466714,530330068002,8.952871256759998,-122.3589662852245,47.63595748735294
530330073003,-122.3363612588617,47.61987671863449,3.008679312813171,530330068002,0.0,-122.3589662852245,47.63595748735294
530330057001,-122.415900578961,47.66163646122516,4.248936212518889,530330068002,0.0,-122.3589662852245,47.63595748735294
530330016003,-122.3779525596719,47.69332918190033,5.069765989,530330068002,16.617500004820748,-122.3589662852245,47.63595748735294
530330016003,-122.3779525596719,47.69332918190033,5.069765989,530330068002,14.4500000000002,-122.3589662852245,47.63595748735294
530330016003,-122.3779525596719,47.69332918190033,5.069765989,530330068002,14.4500000000002,-122.3589662852245,47.63595748735294
530330109001,-122.3117125230381,47.53674529138164,8.168543166,530330068002,98.7016054016399,-122.3589662852245,47.63595748735294
530330081002,-122.3342988711973,47.60683499215727,2.543272289827408,530330068002,8.186066736395565,-122.3589662852245,47.63595748735294
530330081002,-122.3342988711973,47.60683499215727,2.714770738884912,530330068002,6.2517463152917,-122.3589662852245,47.63595748735294
530330073001,-122.3310814809505,47.62233846159753,2.357482303348445,530330068002,999.197842497332,-122.3589662852245,47.63595748735294
530330073001,-122.3310814809505,47.62233846159753,2.439503300723773,530330068002,999.197842497332,-122.3589662852245,47.63595748735294
530330032002,-122.3902555537023,47.67309776856308,4.434726198997852,530330068002,0.0,-122.3589662852245,47.63595748735294
530330030002,-122.3762920322849,47.68874592964736,4.708128067,530330068002,17.1280710732098,-122.3589662852245,47.63595748735294
530330059005,-122.3645130446097,47.6430278426068,0.7816849598345661,530330068002,0.0,-122.3589662852245,47.63595748735294
530330060003,-122.3577244634559,47.64326578213379,0.662381486,530330068002,4745.022321686,-122.3589662852245,47.63595748735294
530330060003,-122.3577244634559,47.64326578213379,0.8121321482541954,530330068002,0.0,-122.3589662852245,47.63595748735294
530330018003,-122.3465563400326,47.69540516884496,4.59,530330068002,23.93807486602742,-122.3589662852245,47.63595748735294
530330018003,-122.3465563400326,47.69540516884496,5.788070865,530330068002,23.93807486602742,-122.3589662852245,47.63595748735294
530330030003,-122.3735972411649,47.68322529172762,4.494377833452637,530330068002,999.197842497332,-122.3589662852245,47.63595748735294
530330049003,-122.3525715108506,47.65362431585132,3.016757138312256,530330068002,0.0,-122.3589662852245,47.63595748735294
530330067002,-122.345552754571,47.62729977662788,1.011591988,530330068002,53.02795931103149,-122.3589662852245,47.63595748735294
530330067002,-122.345552754571,47.62729977662788,2.293481070548,530330068002,0.0,-122.3589662852245,47.63595748735294
530330067002,-122.345552754571,47.62729977662788,2.24439274636125,530330068002,0.0,-122.3589662852245,47.63595748735294
530330069003,-122.3656964820687,47.62968445749015,1.037689891036348,530330068002,0.0,-122.3589662852245,47.63595748735294
530330065002,-122.322625189997,47.62731322650932,2.788092539568917,530330068002,8.1740236450617,-122.3589662852245,47.63595748735294
530330065002,-122.322625189997,47.62731322650932,2.706071542193589,530330068002,8.1740236450617,-122.3589662852245,47.63595748735294
530330065002,-122.322625189997,47.62731322650932,2.788092539568917,530330068002,8.1740236450617,-122.3589662852245,47.63595748735294
530330065002,-122.322625189997,47.62731322650932,2.788092539568917,530330068002,8.1740236450617,-122.3589662852245,47.63595748735294
530330074012,-122.3219909464199,47.62307412572651,4.033940532,530330068002,52.693890264165404,-122.3589662852245,47.63595748735294
530330074022,-122.3233859661056,47.61757508538991,2.811703775,530330068002,23.5756095545051,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.144779443,530330068002,75.2212625765553,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.028583066,530330068002,75.2212625765553,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.259111707,530330068002,11.9363278043855,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.1969746679392348,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.000621371,530330068002,14.0512039996443,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.144158072,530330068002,14.0512039996443,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.144779443,530330068002,14.0512039996443,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.24,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.05778752087807205,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.1895182136323869,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.2410920225880856,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.1435367454068242,530330068002,0.0,-122.3589662852245,47.63595748735294
530330068002,-122.3589662852245,47.63595748735294,0.123652829,530330068002,14.2716775398132,-122.3589662852245,47.63595748735294
530330018002,-122.3443795486548,47.69222376052461,4.503698401336196,530330068002,0.0,-122.3589662852245,47.63595748735294
530330018002,-122.3443795486548,47.69222376052461,4.524203650680028,530330068002,0.0,-122.3589662852245,47.63595748735294
530330059002,-122.3714754674574,47.64904696783596,1.550321124632148,530330068002,125.071885802237,-122.3589662852245,47.63595748735294
530330068001,-122.3531790855521,47.63613081430164,0.5567485882446512,530330068002,0.0,-122.3589662852245,47.63595748735294
530330114012,-122.3651909352009,47.52648208603338,9.329885565,530330068002,14.0512039996443,-122.3589662852245,47.63595748735294
530330080022,-122.3474339680912,47.61234815220084,3.171477584,530330068002,52.68441100312436,-122.3589662852245,47.63595748735294
530330080022,-122.3474339680912,47.61234815220084,1.910715825,530330068002,30.1392414609853,-122.3589662852245,47.63595748735294
530330058011,-122.3850406484688,47.65093445398555,3.055281207,530330068002,555.292378870118,-122.3589662852245,47.63595748735294
530330079004,-122.3108073819571,47.61527617527621,4.438453053,530330068002,263.8489817592096,-122.3589662852245,47.63595748735294
530330071002,-122.3536075423068,47.62172846072666,1.217266165592937,530330068002,0.0,-122.3589662852245,47.63595748735294
530330071002,-122.3536075423068,47.62172846072666,0.740052861,530330068002,512.932759803588,-122.3589662852245,47.63595748735294
530330082001,-122.3331140034463,47.61079107906028,3.229886458,530330068002,9.718856276831536,-122.3589662852245,47.63595748735294
530330034003,-122.3617612044521,47.6704791833598,3.53808756859938,530330068002,0.0,-122.3589662852245,47.63595748735294
530330080021,-122.3425652722948,47.61176762240343,1.762829527,530330068002,52.684419655887744,-122.3589662852245,47.63595748735294
530330071001,-122.3635611942237,47.62344922510952,1.565855404438081,530330068002,0.0,-122.3589662852245,47.63595748735294
530330070005,-122.3585706008318,47.62574654632942,0.9643680903523423,530330068002,0.0,-122.3589662852245,47.63595748735294
530330070005,-122.3585706008318,47.62574654632942,1.240878270897956,530330068002,0.0,-122.3589662852245,47.63595748735294
530330070005,-122.3585706008318,47.62574654632942,0.9904656804263103,530330068002,13.409179195370875,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.263461304,530330068002,8.87160763097213,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.263461304,530330068002,8.87160763097213,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.473484702,530330068002,8.87160763097213,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.263461304,530330068002,8.87160763097213,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.615778661,530330068002,75.2212625765553,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.43,530330068002,11.9363278043855,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.827044801,530330068002,9.52535134631577,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.3945707070707071,530330068002,0.0,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.33,530330068002,9.77512173432672,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.252897997,530330068002,8.45117937198644,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.615778661,530330068002,14.2716775398132,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.301986306,530330068002,14.2716775398132,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.301986306,530330068002,14.2716775398132,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.301986306,530330068002,14.2716775398132,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.301364935,530330068002,14.0908826066358,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.218722592,530330068002,145.309758069795,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.218722592,530330068002,145.309758069795,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.5213304302871232,530330068002,0.0,-122.3589662852245,47.63595748735294
530330070004,-122.3592050374513,47.63095039455159,0.49,530330068002,0.0,-122.3589662852245,47.63595748735294
530330069001,-122.3649740067086,47.63717491384239,1.390628728227153,530330058022,0.0,-122.3754112912049,47.63749883807252
530330067001,-122.3415642733391,47.63238167734199,3.134195324,530330058022,45.8491068007753,-122.3754112912049,47.63749883807252
530330056003,-122.4053551978413,47.63771429638132,2.427075126,530330058022,52.68441100312436,-122.3754112912049,47.63749883807252
530330056003,-122.4053551978413,47.63771429638132,1.540378709,530330058022,575.152750421629,-122.3754112912049,47.63749883807252
530330058014,-122.3842163377857,47.65593113617559,1.498125481,530330058022,52.68441100312436,-122.3754112912049,47.63749883807252
530330058014,-122.3842163377857,47.65593113617559,1.08367135926191,530330058022,0.0,-122.3754112912049,47.63749883807252
530330054002,-122.3347099694763,47.64883252110054,5.116944842122007,530330058022,0.0,-122.3754112912049,47.63749883807252
530330058022,-122.3754112912049,47.63749883807252,0.1186818977173308,530330058022,0.0,-122.3754112912049,47.63749883807252
530330058022,-122.3754112912049,47.63749883807252,0.349831981229619,530330058022,0.0,-122.3754112912049,47.63749883807252
530330058022,-122.3754112912049,47.63749883807252,0.895395611,530330058022,14.18298162221764,-122.3754112912049,47.63749883807252
530330052002,-122.3198755838693,47.65651138579894,5.882521076910841,530330058022,1.4705891940049372,-122.3754112912049,47.63749883807252
530330073003,-122.3363612588617,47.61987671863449,6.99912510936133,530330058022,18.805315644138826,-122.3754112912049,47.63749883807252
530330073003,-122.3363612588617,47.61987671863449,2.305908494392746,530330058022,8.952871256759998,-122.3754112912049,47.63749883807252
530330112001,-122.3285640268072,47.52550024582722,8.017550013,530330058022,641.0099999801338,-122.3754112912049,47.63749883807252
530330016003,-122.3779525596719,47.69332918190033,3.340490496,530330058022,16.617500004820748,-122.3754112912049,47.63749883807252
530330012004,-122.3264438592857,47.7075171161262,7.279363517060367,530330058022,0.0,-122.3754112912049,47.63749883807252
