-122.28223090000002,"0    4.401492
Name: distance.value, dtype: float64",4800 Sand Point Way Northeast,5.0,47.662622,ChIJ89lAy4IUkFQR7Of60-dn-r4,Seattle,Seattle Children's Neurology,,,,,,,,,hospital,
-122.34145320000002,"0    4.384089
Name: distance.value, dtype: float64",1505 Westlake Avenue North,3.6,47.632348500000006,ChIJtYa7gz0VkFQRZperXvIWxp4,Seattle,Psychiatric Medicine Associates,,,,,,,,,hospital,
-122.32790779999999,"0    1.649472
Name: distance.value, dtype: float64",1100 9th Avenue,5.0,47.6094749,ChIJ7TVIC7ZqkFQRqaopdUR3SDE,Seattle,Surgery Department at Virginia Mason,,,,,,,,,hospital,
-122.324199,"0    1.420758
Name: distance.value, dtype: float64",1101 Madison Street Suite 301,3.1,47.60923999999999,ChIJZTs13clqkFQR3Wq9gIePNZQ,Seattle,Pacific Medical Center - First Hill,,,,,,,,,hospital,
-122.357317,"0    5.688005
Name: distance.value, dtype: float64",2211 Queen Anne Avenue North,3.9,47.638801,ChIJweRAeBIVkFQRALfhGKBUjlE,Seattle,Swedish Physicians,,,,,,,,,hospital,
-122.327633,"0    1.643257
Name: distance.value, dtype: float64",1100 Seneca Street,4.5,47.6100079,ChIJ7TVIC7ZqkFQR9i9t7_vnesU,Seattle,Virginia Mason Hospital & Seattle Medical Center​,,,,,,,,,hospital,
-122.31828349999999,"0    3.830329
Name: distance.value, dtype: float64",4245 Roosevelt Way Northeast,4.2,47.6588389,ChIJtZRBUPQUkFQRrha7Mf1oh6M,Seattle,University Of Washington Roosevelt Clinic,,,,,,,,,hospital,
-122.3097425,"0    0.99192
Name: distance.value, dtype: float64",550 17th Avenue Ste 240,4.5,47.6074024,ChIJlydMOMRqkFQRg1VSvqplA7c,Seattle,"David W Newell, MD - Seattle Neuroscience Institute",,,,,,,,,hospital,
-122.2796936,"0    4.760099
Name: distance.value, dtype: float64",5316 Rainier Avenue South,4.1,47.5542189,ChIJ7awmfA9qkFQReJ3wjo3MPg0,Seattle,Rainier Medical Center | Kaiser Permanente Washington,,,,,,,,,hospital,
-122.3573163,"0    5.47918
Name: distance.value, dtype: float64",Queen Anne Avenue North,4.4,47.63636320000001,ChIJg-UbHxMVkFQRRWA3nJ0s8Uw,Seattle,ZOOM+Care,,,,,,,,,hospital,
-122.3354827,"0    2.087632
Name: distance.value, dtype: float64",1315 4th Avenue,3.3,47.60858930000001,ChIJP3GQ7bNqkFQRUJv6jqfiHCc,Seattle,Visions Northwest,,,,,,,,,hospital,
-122.38641100000001,"0    8.200746
Name: distance.value, dtype: float64",3400 California Avenue Southwest #300,3.3,47.57290099999999,ChIJBbR9W15AkFQR_rMzbQrKqSo,Seattle,Swedish West Seattle Primary Care,,,,,,,,,hospital,
-122.30676470000002,"0    2.799876
Name: distance.value, dtype: float64",1959 Northeast Pacific Street,5.0,47.6493393,ChIJ89uGFOwUkFQReIDliJVN-Zw,Seattle,University of Washington: Department of Pediatrics,,,,,,,,,hospital,
-122.3045966,"0    1.213176
Name: distance.value, dtype: float64",2101 East Yesler Way,4.5,47.60130669999999,ChIJpYOzD8JqkFQRY4kVDWwCuo8,Seattle,Carolyn Downs Family Medical Center,,,,,,,,,hospital,
