block_group,mode,departure_time,distance,duration,destination_blockgroup,destination,lat,lon,neighborhood_long,neighborhood_short,seattle_city_council_district,urban_village,zipcode,address,class,type,city,rating
530330061003,walking,2018-07-26 07:00:00-07:00,1.5879428216283409,35.95,530330065001,Volunteer Park,47.631060999999995,-122.315451,CAPITOL HILL,Broadway,SCC3,nan,98112,,destination_park,,,
530330050002,walking,2018-07-26 07:00:00-07:00,3.8750776880049718,82.06666666666666,530330081002,Downtown Commercial Core,47.608001,-122.334658,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Major Employment Area,,
530330058022,walking,2018-07-26 07:00:00-07:00,11.095090118085768,233.63333333333333,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330031004,walking,2018-07-26 07:00:00-07:00,1.1050341827221877,23.266666666666666,530330030003,Ballard Pediatric Clinic,47.68478029999999,-122.37651059999999,BALLARD,Whittier Heights,SCC6,nan,98117,7554 15th Avenue Northwest,hospital,,Seattle,4.9
530330016002,walking,2018-07-26 07:00:00-07:00,0.8371659415786202,17.483333333333334,530330030002,Safeway,47.689676399999996,-122.3761332,BALLARD,Whittier Heights,SCC6,Crown Hill,98117,8340 15th Avenue Northwest,supermarket,,Seattle,3.8
530330053021,walking,2018-07-26 07:00:00-07:00,4.323182100683654,90.65,530330092002,Downtown Pioneer Square,47.601651000000004,-122.334226,DOWNTOWN,Pioneer Square,SCC7,Pioneer Square,98104,,citywide,Major Employment Area,,
530330056005,walking,2018-07-26 07:00:00-07:00,3.6550652579241767,76.91666666666667,530330081002,Westlake Center,47.611603,-122.33691,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Transit Hub,,
530330102001,walking,2018-07-26 07:00:00-07:00,5.822871348663766,122.65,530330081002,Westlake Center,47.611603,-122.33691,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Transit Hub,,
530330053012,walking,2018-07-26 07:00:00-07:00,0.12865133623368552,2.683333333333333,530330053012,Walgreens Pharmacy,47.6646422,-122.31493359999999,UNIVERSITY DISTRICT,University District,SCC4,University District Northwest,98105,1205 Northeast 50th Street,pharmacy,,Seattle,4.0
530330047003,walking,2018-07-26 07:00:00-07:00,5.088875077688005,103.78333333333332,530330081002,Westlake Center,47.611603,-122.33691,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,citywide,Transit Hub,,
530330086003,walking,2018-07-26 07:00:00-07:00,9.396519577377251,198.66666666666663,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330115002,walking,2018-07-26 07:00:00-07:00,0.7134866376631448,13.433333333333335,530330114023,Roxhill Elementary School,47.518267,-122.37090790000002,DELRIDGE,Roxhill,SCC1,nan,98126,9430 30th Avenue Southwest,school,,Seattle,4.1
530330098001,walking,2018-07-26 07:00:00-07:00,0.3213175885643257,6.05,530330096002,West Seattle Branch - The Seattle Public Library,47.582688700000006,-122.3846956,WEST SEATTLE,North Admiral,SCC1,Admiral,98116,2306 42nd Avenue Southwest,library,,Seattle,4.1
530330074023,walking,2018-07-26 07:00:00-07:00,1.5643256681168427,32.38333333333333,530330092002,Downtown Pioneer Square,47.601651000000004,-122.334226,DOWNTOWN,Pioneer Square,SCC7,Pioneer Square,98104,,citywide,Major Employment Area,,
530330024001,walking,2018-07-26 07:00:00-07:00,1.949658172778123,40.78333333333333,530330026002,Safeway,47.681971000000004,-122.3170003,NO BROADER TERM,Roosevelt,SCC4,Roosevelt,98115,7300 Roosevelt Way Northeast,supermarket,,Seattle,4.0
530330039001,walking,2018-07-26 07:00:00-07:00,1.2790553138595402,23.78333333333333,530330041004,Seattle Children's Hospital- Heart Center,47.663071,-122.282807,NO BROADER TERM,Laurelhurst,SCC4,nan,98105,4800 Sand Point Way Northeast,hospital,,Seattle,4.8
530330014003,walking,2018-07-26 07:00:00-07:00,6.227470478558111,123.1,530330073003,South Lake Union,47.622933,-122.33710500000001,CASCADE,South Lake Union,SCC7,South Lake Union,98109,,citywide,Major Employment Area,,
530330070001,walking,2018-07-26 07:00:00-07:00,0.7451833436917341,14.816666666666665,530330067004,Queen Anne Elementary School,47.6379287,-122.3489372,QUEEN ANNE,East Queen Anne,SCC7,nan,98109,411 Boston Street,school,,Seattle,5.0
530330042001,walking,2018-07-26 07:00:00-07:00,11.898073337476694,248.91666666666663,530330108001,South Seattle College,47.54841,-122.352194,DELRIDGE,Riverview,SCC1,nan,98106,,citywide,College,,
530330034002,walking,2018-07-26 07:00:00-07:00,0.7768800497203232,16.95,530330029001,Greenwood Elementary School,47.68735,-122.35983610000001,NO BROADER TERM,Greenwood,SCC6,nan,98117,144 Northwest 80th Street,school,,Seattle,4.4
530330032007,walking,2018-07-26 07:00:00-07:00,5.3903045369794915,111.95,530330053023,University of Washington,47.655614,-122.30521100000001,UNIVERSITY DISTRICT,University District,SCC4,University Campus,98195,,citywide,Major Employment Area,,
530330011002,walking,2018-07-26 07:00:00-07:00,10.722187694220011,220.85,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330089002,walking,2018-07-26 07:00:00-07:00,1.6065879428216283,33.35,530330088001,United States Postal Service,47.6125599,-122.3021842,CENTRAL AREA,Mann,SCC3,23rd & Union-Jackson,98122,1150 23rd Avenue,post_office,,Seattle,2.2
530330081003,walking,2018-07-26 07:00:00-07:00,0.3474207582349285,8.133333333333333,530330081002,Commercial Core,47.60779193,-122.3357634,DOWNTOWN,Central Business District,SCC7,Commercial Core,98101,,urban_village,,,
530330060003,walking,2018-07-26 07:00:00-07:00,0.4785581106277191,11.016666666666667,530330068002,McClure Middle School,47.636736600000006,-122.3589594,QUEEN ANNE,West Queen Anne,SCC7,nan,98119,1915 1st Avenue West,school,,Seattle,2.0
530330068002,walking,2018-07-26 07:00:00-07:00,5.322560596643879,110.95,530330019001,North Seattle College,47.699252,-122.33352,NORTHGATE,North College Park,SCC5,nan,98103,,citywide,College,,
530330030002,walking,2018-07-26 07:00:00-07:00,2.714108141702921,55.38333333333333,530330019001,North Seattle College,47.699252,-122.33352,NORTHGATE,North College Park,SCC5,nan,98103,,citywide,College,,
530330069003,walking,2018-07-26 07:00:00-07:00,7.711622125543816,158.58333333333334,530330108001,South Seattle College,47.54841,-122.352194,DELRIDGE,Riverview,SCC1,nan,98106,,citywide,College,,
530330067004,walking,2018-07-26 07:00:00-07:00,3.00497203231821,61.6,530330093002,King Street Station,47.598939,-122.329158,DOWNTOWN,Pioneer Square,SCC2,Pioneer Square,98104,,citywide,Transit Hub,,
530330017013,walking,2018-07-26 07:00:00-07:00,1.92355500310752,39.66666666666666,530330019001,Northgate Transit Center,47.702358000000004,-122.32721000000001,NORTHGATE,Maple Leaf,SCC5,Northgate,98125,,citywide,Transit Hub,,
530330054001,walking,2018-07-26 07:00:00-07:00,1.4754505904288375,31.38333333333333,530330053013,Super Supplements,47.661053,-122.3173771,UNIVERSITY DISTRICT,University District,SCC4,University District Northwest,98105,4336 Roosevelt Way Northeast,supermarket,,Seattle,3.6
530330093001,walking,2018-07-26 07:00:00-07:00,1.8999378495960224,43.98333333333333,530330100012,Jefferson Park,47.568994,-122.308655,BEACON HILL,North Beacon Hill,SCC2,nan,98108,,destination_park,,,
530330042005,walking,2018-07-26 07:00:00-07:00,0.2709757613424487,6.05,530330038001,Bryant Corner Cafe,47.6759343,-122.29317900000001,NO BROADER TERM,Ravenna,SCC4,nan,98115,3118 NE 65th St,cafe,,Seattle,4.6
530330058012,walking,2018-07-26 07:00:00-07:00,4.039154754505904,83.26666666666667,530330073003,South Lake Union,47.622933,-122.33710500000001,CASCADE,South Lake Union,SCC7,South Lake Union,98109,,citywide,Major Employment Area,,
530330074011,walking,2018-07-26 07:00:00-07:00,0.42635177128651336,9.25,530330075005,United States Postal Service,47.620493100000004,-122.32050790000001,CAPITOL HILL,Broadway,SCC3,Capitol Hill,98102,212 Broadway East,post_office,,Seattle,2.9
530330094005,walking,2018-07-26 07:00:00-07:00,1.0950901180857675,22.266666666666666,530330091002,United States Postal Service,47.598952399999995,-122.3252481,DOWNTOWN,International District,SCC2,Chinatown-International District,98104,409 Maynard Avenue South Ste 109,post_office,,Seattle,2.6
530330050003,walking,2018-07-26 07:00:00-07:00,8.836544437538842,183.4833333333333,530330238042,Bellevue-Square,47.615522999999996,-122.199049,nan,nan,nan,nan,98004,,citywide,Major Employment Area,,
530330041003,walking,2018-07-26 07:00:00-07:00,5.215040397762586,111.78333333333332,530330083001,First Hill,47.609421999999995,-122.32512,DOWNTOWN,First Hill,SCC3,First Hill,98104,,citywide,Major Employment Area,,
530330088002,walking,2018-07-26 07:00:00-07:00,0.8415164698570541,18.416666666666668,530330087001,"David W Newell, MD - Seattle Neuroscience Institute",47.6074024,-122.3097425,CENTRAL AREA,Minor,SCC3,nan,98122,550 17th Avenue Ste 240,hospital,,Seattle,4.5
530330076002,walking,2018-07-26 07:00:00-07:00,0.23182100683654444,5.566666666666666,530330076003,Dunshee Medical,47.6206807,-122.31042009999999,CAPITOL HILL,Stevens,SCC3,Capitol Hill,98112,303 17th Avenue East,hospital,,Seattle,4.5
530330060001,walking,2018-07-26 07:00:00-07:00,1.197016780609074,28.316666666666666,530330068002,McClure Middle School,47.636736600000006,-122.3589594,QUEEN ANNE,West Queen Anne,SCC7,nan,98119,1915 1st Avenue West,school,,Seattle,2.0
530330050001,walking,2018-07-26 07:00:00-07:00,0.2349285270354257,5.033333333333333,530330050001,Wallingford,47.66116735,-122.3394145,NO BROADER TERM,Wallingford,SCC4,Wallingford,98103,,urban_village,,,
530330032004,walking,2018-07-26 07:00:00-07:00,1.4872591671845867,29.216666666666665,530330047002,Trader Joe's,47.6628098,-122.37454809999998,BALLARD,West Woodland,SCC6,Ballard-Interbay-Northend,98107,4609 14th Avenue Northwest,supermarket,,Seattle,4.5
530330110011,walking,2018-07-26 07:00:00-07:00,1.9944064636420136,41.46666666666667,530330102002,Seward Park,47.550034000000004,-122.257778,SEWARD PARK,Seward Park,SCC2,nan,98118,,destination_park,,,
