departure_time,distance,duration,mode,status,tripID
2018-07-26 07:00:00-07:00,0.7134866376631448,3.316666666666667,bicycling,OK,530330115002++ChIJ3VZEtV5BkFQRR5gziFSS3Dk++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.3250466128029832,2.1166666666666667,bicycling,OK,530330098001++ChIJ3VcWbG9AkFQR-NsDgadjWO4++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.6270975761342448,13.216666666666667,bicycling,OK,530330074023++Downtown-Pioneer-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.9490366687383467,15.416666666666666,bicycling,OK,530330024001++ChIJ4xDXBnMUkFQRWZuPbk3sqqs++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.2790553138595402,6.683333333333334,bicycling,OK,530330039001++ChIJ89lAy4IUkFQRARgqph2Pnp0++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.662523306401492,39.78333333333333,bicycling,OK,530330014003++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.7949036668738346,4.7,bicycling,OK,530330070001++ChIJaztWtlYUkFQRy1pzVlXV7VE++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,13.71286513362337,90.81666666666666,bicycling,OK,530330042001++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.9322560596643878,6.833333333333333,bicycling,OK,530330034002++ChIJFZ-7HiQUkFQRAK0jMwXFyj0++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.592293349906774,34.6,bicycling,OK,530330032007++University-of-Washington++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,11.452454940957116,70.3,bicycling,OK,530330011002++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.660658794282163,10.85,bicycling,OK,530330089002++ChIJa7eVsdBqkFQRUPYjtq-M_do++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.3467992541951523,4.383333333333334,bicycling,OK,530330081003++Commercial-Core++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.4785581106277191,4.916666666666667,bicycling,OK,530330060003++ChIJfzWuKRMVkFQRGnCAstsA5Lg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,6.240522063393412,42.016666666666666,bicycling,OK,530330068002++North-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.9912989434431325,18.983333333333334,bicycling,OK,530330030002++North-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.956494717215662,53.8,bicycling,OK,530330069003++South-Seattle-College++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.09136109384711,27.6,bicycling,OK,530330067004++King-Street-Station++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.160969546302051,12.15,bicycling,OK,530330017013++Northgate-Transit-Center++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,2.1771286513362336,14.866666666666667,bicycling,OK,530330054001++ChIJnSZlP_UUkFQRE8TDyAy8rz0++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,3.034182722187694,23.2,bicycling,OK,530330093001++Jefferson-Park++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.2709757613424487,2.783333333333333,bicycling,OK,530330042005++ChIJa6MENIcTkFQRfaseSfa5bIk++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,4.57302672467371,27.6,bicycling,OK,530330058012++South-Lake-Union++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,0.44748290863890616,3.4833333333333334,bicycling,OK,530330074011++ChIJ6zulfzIVkFQRpomgrAahnro++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,1.214418893722809,10.316666666666666,bicycling,OK,530330094005++ChIJL7QGb7xqkFQRwAV4Qb4ljvg++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,10.165320074580485,59.666666666666664,bicycling,OK,530330050003++Bellevue-Square++2018-07-26 07:00:00-07:00
2018-07-26 07:00:00-07:00,7.042262274704785,49.2,bicycling,OK,530330041003++First-Hill++2018-07-26 07:00:00-07:00
